Id_SNVeg,n_total,mes,escala,n,parque
Reforestation,25,7,12,0,daimiel
Reforestation,25,7,3,0,daimiel
Reforestation,25,7,6,0,daimiel
Reforestation,25,7,9,0,daimiel
RipF,1501,7,1,0,daimiel
RipF,1501,7,12,0,daimiel
RipF,1501,7,3,0,daimiel
RipF,1501,7,6,0,daimiel
RipF,1501,7,9,0,daimiel
WaterSurf,8869,7,1,0,daimiel
WaterSurf,8869,7,12,0,daimiel
WaterSurf,8869,7,3,0,daimiel
WaterSurf,8869,7,6,0,daimiel
WaterSurf,8869,7,9,0,daimiel
ArtSurf,247,8,1,0,daimiel
ArtSurf,247,8,12,0,daimiel
ArtSurf,247,8,3,0,daimiel
ArtSurf,247,8,6,0,daimiel
ArtSurf,247,8,9,0,daimiel
Crop,2273,8,1,0,daimiel
Crop,2273,8,12,0,daimiel
Crop,2273,8,3,0,daimiel
Crop,2273,8,6,0,daimiel
Crop,2273,8,9,0,daimiel
Dehesa,2601,8,1,0,daimiel
Dehesa,2601,8,12,0,daimiel
Dehesa,2601,8,3,0,daimiel
Dehesa,2601,8,6,0,daimiel
Dehesa,2601,8,9,0,daimiel
Grass,8172,8,1,0,daimiel
Grass,8172,8,12,0,daimiel
Grass,8172,8,3,0,daimiel
Grass,8172,8,6,0,daimiel
Grass,8172,8,9,0,daimiel
HaloVeg,2543,8,1,0,daimiel
HaloVeg,2543,8,12,0,daimiel
HaloVeg,2543,8,3,0,daimiel
HaloVeg,2543,8,6,0,daimiel
HaloVeg,2543,8,9,0,daimiel
HydroRipVeg,16350,8,1,0,daimiel
HydroRipVeg,16350,8,12,0,daimiel
HydroRipVeg,16350,8,3,0,daimiel
HydroRipVeg,16350,8,6,0,daimiel
HydroRipVeg,16350,8,9,0,daimiel
MedSclF,623,8,1,0,daimiel
MedSclF,623,8,12,0,daimiel
MedSclF,623,8,3,0,daimiel
MedSclF,623,8,6,0,daimiel
MedSclF,623,8,9,0,daimiel
Reforestation,25,8,1,0,daimiel
Reforestation,25,8,12,0,daimiel
Reforestation,25,8,3,0,daimiel
Reforestation,25,8,6,0,daimiel
Reforestation,25,8,9,0,daimiel
RipF,1501,8,1,0,daimiel
RipF,1501,8,12,0,daimiel
RipF,1501,8,3,0,daimiel
RipF,1501,8,6,0,daimiel
RipF,1501,8,9,0,daimiel
WaterSurf,8869,8,1,0,daimiel
WaterSurf,8869,8,12,0,daimiel
WaterSurf,8869,8,3,0,daimiel
WaterSurf,8869,8,6,0,daimiel
WaterSurf,8869,8,9,0,daimiel
ArtSurf,247,9,1,0,daimiel
ArtSurf,247,9,12,0,daimiel
ArtSurf,247,9,3,0,daimiel
ArtSurf,247,9,6,0,daimiel
ArtSurf,247,9,9,0,daimiel
Crop,2273,9,1,0,daimiel
Crop,2273,9,12,0,daimiel
Crop,2273,9,3,0,daimiel
Crop,2273,9,6,0,daimiel
Crop,2273,9,9,0,daimiel
Dehesa,2601,9,1,0,daimiel
Dehesa,2601,9,12,0,daimiel
Dehesa,2601,9,3,0,daimiel
Dehesa,2601,9,6,0,daimiel
Dehesa,2601,9,9,0,daimiel
Grass,8172,9,1,0,daimiel
Grass,8172,9,12,0,daimiel
Grass,8172,9,3,0,daimiel
Grass,8172,9,6,0,daimiel
Grass,8172,9,9,0,daimiel
HaloVeg,2543,9,1,0,daimiel
HaloVeg,2543,9,12,0,daimiel
HaloVeg,2543,9,3,0,daimiel
HaloVeg,2543,9,6,0,daimiel
HaloVeg,2543,9,9,0,daimiel
HydroRipVeg,16350,9,1,0,daimiel
HydroRipVeg,16350,9,12,0,daimiel
HydroRipVeg,16350,9,3,0,daimiel
HydroRipVeg,16350,9,6,0,daimiel
HydroRipVeg,16350,9,9,0,daimiel
MedSclF,623,9,1,0,daimiel
MedSclF,623,9,12,0,daimiel
MedSclF,623,9,3,0,daimiel
MedSclF,623,9,6,0,daimiel
MedSclF,623,9,9,0,daimiel
Reforestation,25,9,1,0,daimiel
Reforestation,25,9,12,0,daimiel
Reforestation,25,9,3,0,daimiel
Reforestation,25,9,6,0,daimiel
Reforestation,25,9,9,0,daimiel
RipF,1501,9,1,0,daimiel
RipF,1501,9,12,0,daimiel
RipF,1501,9,3,0,daimiel
RipF,1501,9,6,0,daimiel
RipF,1501,9,9,0,daimiel
WaterSurf,8869,9,1,0,daimiel
WaterSurf,8869,9,12,0,daimiel
WaterSurf,8869,9,3,0,daimiel
WaterSurf,8869,9,6,0,daimiel
WaterSurf,8869,9,9,0,daimiel
ArtSurf,247,10,1,0,daimiel
ArtSurf,247,10,12,0,daimiel
ArtSurf,247,10,3,0,daimiel
ArtSurf,247,10,6,0,daimiel
ArtSurf,247,10,9,0,daimiel
Crop,2273,10,1,0,daimiel
Crop,2273,10,12,0,daimiel
Crop,2273,10,3,0,daimiel
Crop,2273,10,6,0,daimiel
Crop,2273,10,9,0,daimiel
Dehesa,2601,10,1,0,daimiel
Dehesa,2601,10,12,0,daimiel
Dehesa,2601,10,3,0,daimiel
Dehesa,2601,10,6,0,daimiel
Dehesa,2601,10,9,0,daimiel
Grass,8172,10,1,0,daimiel
Grass,8172,10,12,0,daimiel
Grass,8172,10,3,0,daimiel
Grass,8172,10,6,0,daimiel
Grass,8172,10,9,0,daimiel
HaloVeg,2543,10,1,0,daimiel
HaloVeg,2543,10,12,0,daimiel
HaloVeg,2543,10,3,0,daimiel
HaloVeg,2543,10,6,0,daimiel
HaloVeg,2543,10,9,0,daimiel
HydroRipVeg,16350,10,1,0,daimiel
HydroRipVeg,16350,10,12,0,daimiel
HydroRipVeg,16350,10,3,0,daimiel
HydroRipVeg,16350,10,6,0,daimiel
HydroRipVeg,16350,10,9,0,daimiel
MedSclF,623,10,1,0,daimiel
MedSclF,623,10,12,0,daimiel
MedSclF,623,10,3,0,daimiel
MedSclF,623,10,6,0,daimiel
MedSclF,623,10,9,0,daimiel
Reforestation,25,10,1,0,daimiel
Reforestation,25,10,12,0,daimiel
Reforestation,25,10,3,0,daimiel
Reforestation,25,10,6,0,daimiel
Reforestation,25,10,9,0,daimiel
RipF,1501,10,1,0,daimiel
RipF,1501,10,12,0,daimiel
RipF,1501,10,3,0,daimiel
RipF,1501,10,6,0,daimiel
RipF,1501,10,9,0,daimiel
WaterSurf,8869,10,1,0,daimiel
WaterSurf,8869,10,12,0,daimiel
WaterSurf,8869,10,3,0,daimiel
WaterSurf,8869,10,6,0,daimiel
WaterSurf,8869,10,9,0,daimiel
ArtSurf,247,11,1,0,daimiel
ArtSurf,247,11,12,0,daimiel
ArtSurf,247,11,3,0,daimiel
ArtSurf,247,11,6,0,daimiel
ArtSurf,247,11,9,0,daimiel
Crop,2273,11,1,0,daimiel
Crop,2273,11,12,0,daimiel
Crop,2273,11,3,0,daimiel
Crop,2273,11,6,0,daimiel
Crop,2273,11,9,0,daimiel
Dehesa,2601,11,1,0,daimiel
Dehesa,2601,11,12,0,daimiel
Dehesa,2601,11,3,0,daimiel
Dehesa,2601,11,6,0,daimiel
Dehesa,2601,11,9,0,daimiel
Grass,8172,11,1,0,daimiel
Grass,8172,11,12,0,daimiel
Grass,8172,11,3,0,daimiel
Grass,8172,11,6,0,daimiel
Grass,8172,11,9,0,daimiel
HaloVeg,2543,11,1,0,daimiel
HaloVeg,2543,11,12,0,daimiel
HaloVeg,2543,11,3,0,daimiel
HaloVeg,2543,11,6,0,daimiel
HaloVeg,2543,11,9,0,daimiel
HydroRipVeg,16350,11,1,0,daimiel
HydroRipVeg,16350,11,12,0,daimiel
HydroRipVeg,16350,11,3,0,daimiel
HydroRipVeg,16350,11,6,0,daimiel
HydroRipVeg,16350,11,9,0,daimiel
MedSclF,623,11,1,0,daimiel
MedSclF,623,11,12,0,daimiel
MedSclF,623,11,3,0,daimiel
MedSclF,623,11,6,0,daimiel
MedSclF,623,11,9,0,daimiel
Reforestation,25,11,1,0,daimiel
Reforestation,25,11,12,0,daimiel
Reforestation,25,11,3,0,daimiel
Reforestation,25,11,6,0,daimiel
Reforestation,25,11,9,0,daimiel
RipF,1501,11,1,0,daimiel
RipF,1501,11,12,0,daimiel
RipF,1501,11,3,0,daimiel
RipF,1501,11,6,0,daimiel
RipF,1501,11,9,0,daimiel
WaterSurf,8869,11,1,0,daimiel
WaterSurf,8869,11,12,0,daimiel
WaterSurf,8869,11,3,0,daimiel
WaterSurf,8869,11,6,0,daimiel
WaterSurf,8869,11,9,0,daimiel
ArtSurf,247,12,1,0,daimiel
ArtSurf,247,12,12,0,daimiel
ArtSurf,247,12,3,0,daimiel
ArtSurf,247,12,6,0,daimiel
ArtSurf,247,12,9,0,daimiel
Crop,2273,12,1,0,daimiel
Crop,2273,12,12,0,daimiel
Crop,2273,12,3,0,daimiel
Crop,2273,12,6,0,daimiel
Crop,2273,12,9,0,daimiel
Dehesa,2601,12,1,0,daimiel
Dehesa,2601,12,12,0,daimiel
Dehesa,2601,12,3,0,daimiel
Dehesa,2601,12,6,0,daimiel
Dehesa,2601,12,9,0,daimiel
Grass,8172,12,1,0,daimiel
Grass,8172,12,12,0,daimiel
Grass,8172,12,3,0,daimiel
Grass,8172,12,6,0,daimiel
Grass,8172,12,9,0,daimiel
HaloVeg,2543,12,1,0,daimiel
HaloVeg,2543,12,12,0,daimiel
HaloVeg,2543,12,3,0,daimiel
HaloVeg,2543,12,6,0,daimiel
HaloVeg,2543,12,9,0,daimiel
HydroRipVeg,16350,12,1,0,daimiel
HydroRipVeg,16350,12,12,0,daimiel
HydroRipVeg,16350,12,3,0,daimiel
HydroRipVeg,16350,12,6,0,daimiel
HydroRipVeg,16350,12,9,0,daimiel
MedSclF,623,12,1,0,daimiel
MedSclF,623,12,12,0,daimiel
MedSclF,623,12,3,0,daimiel
MedSclF,623,12,6,0,daimiel
MedSclF,623,12,9,0,daimiel
Reforestation,25,12,1,0,daimiel
Reforestation,25,12,12,0,daimiel
Reforestation,25,12,3,0,daimiel
Reforestation,25,12,6,0,daimiel
Reforestation,25,12,9,0,daimiel
RipF,1501,12,1,0,daimiel
RipF,1501,12,12,0,daimiel
RipF,1501,12,3,0,daimiel
RipF,1501,12,6,0,daimiel
RipF,1501,12,9,0,daimiel
WaterSurf,8869,12,1,0,daimiel
WaterSurf,8869,12,12,0,daimiel
WaterSurf,8869,12,3,0,daimiel
WaterSurf,8869,12,6,0,daimiel
WaterSurf,8869,12,9,0,daimiel
ArtSurf,12613,1,1,29,donana
ArtSurf,12613,1,12,501,donana
ArtSurf,12613,1,3,123,donana
ArtSurf,12613,1,6,29,donana
ArtSurf,12613,1,9,18,donana
BareArea,6426,1,1,0,donana
BareArea,6426,1,12,1,donana
BareArea,6426,1,3,1,donana
BareArea,6426,1,6,0,donana
BareArea,6426,1,9,0,donana
DuneSand,52133,1,1,23,donana
DuneSand,52133,1,12,141,donana
DuneSand,52133,1,3,91,donana
DuneSand,52133,1,6,23,donana
DuneSand,52133,1,9,13,donana
Grass,23898,1,1,7,donana
Grass,23898,1,12,87,donana
Grass,23898,1,3,188,donana
Grass,23898,1,6,13,donana
Grass,23898,1,9,10,donana
HydroRipVeg,39646,1,1,46,donana
HydroRipVeg,39646,1,12,767,donana
HydroRipVeg,39646,1,3,548,donana
HydroRipVeg,39646,1,6,80,donana
HydroRipVeg,39646,1,9,23,donana
MedConF,76259,1,1,25,donana
MedConF,76259,1,12,861,donana
MedConF,76259,1,3,311,donana
MedConF,76259,1,6,77,donana
MedConF,76259,1,9,12,donana
MedSclF,6483,1,1,16,donana
MedSclF,6483,1,12,32,donana
MedSclF,6483,1,3,59,donana
MedSclF,6483,1,6,12,donana
MedSclF,6483,1,9,7,donana
MedScrub,129201,1,1,173,donana
MedScrub,129201,1,12,4125,donana
MedScrub,129201,1,3,1196,donana
MedScrub,129201,1,6,249,donana
MedScrub,129201,1,9,104,donana
Reforestation,2747,1,1,1,donana
Reforestation,2747,1,12,40,donana
Reforestation,2747,1,3,20,donana
Reforestation,2747,1,6,4,donana
Reforestation,2747,1,9,3,donana
RipF,418,1,1,0,donana
RipF,418,1,12,1,donana
RipF,418,1,3,1,donana
RipF,418,1,6,0,donana
RipF,418,1,9,0,donana
SaltMar,344960,1,1,31,donana
SaltMar,344960,1,12,245,donana
SaltMar,344960,1,3,157,donana
SaltMar,344960,1,6,42,donana
SaltMar,344960,1,9,9,donana
Shrub,6017,1,1,5,donana
Shrub,6017,1,12,48,donana
Shrub,6017,1,3,26,donana
Shrub,6017,1,6,6,donana
Shrub,6017,1,9,6,donana
WaterSurf,41748,1,1,1,donana
WaterSurf,41748,1,12,44,donana
WaterSurf,41748,1,3,18,donana
WaterSurf,41748,1,6,3,donana
WaterSurf,41748,1,9,0,donana
ArtSurf,12613,2,1,49,donana
ArtSurf,12613,2,12,1064,donana
ArtSurf,12613,2,3,140,donana
ArtSurf,12613,2,6,243,donana
ArtSurf,12613,2,9,131,donana
BareArea,6426,2,1,11,donana
BareArea,6426,2,12,0,donana
BareArea,6426,2,3,15,donana
BareArea,6426,2,6,8,donana
BareArea,6426,2,9,1,donana
DuneSand,52133,2,1,165,donana
DuneSand,52133,2,12,274,donana
DuneSand,52133,2,3,125,donana
DuneSand,52133,2,6,132,donana
DuneSand,52133,2,9,272,donana
Grass,23898,2,1,206,donana
Grass,23898,2,12,1072,donana
Grass,23898,2,3,1759,donana
Grass,23898,2,6,1408,donana
Grass,23898,2,9,106,donana
HydroRipVeg,39646,2,1,92,donana
HydroRipVeg,39646,2,12,3481,donana
HydroRipVeg,39646,2,3,418,donana
HydroRipVeg,39646,2,6,1368,donana
HydroRipVeg,39646,2,9,281,donana
MedConF,76259,2,1,59,donana
MedConF,76259,2,12,2125,donana
MedConF,76259,2,3,124,donana
MedConF,76259,2,6,309,donana
MedConF,76259,2,9,315,donana
MedSclF,6483,2,1,29,donana
MedSclF,6483,2,12,472,donana
MedSclF,6483,2,3,259,donana
MedSclF,6483,2,6,345,donana
MedSclF,6483,2,9,61,donana
MedScrub,129201,2,1,336,donana
MedScrub,129201,2,12,13724,donana
MedScrub,129201,2,3,3073,donana
MedScrub,129201,2,6,2708,donana
MedScrub,129201,2,9,2176,donana
Reforestation,2747,2,1,6,donana
Reforestation,2747,2,12,93,donana
Reforestation,2747,2,3,51,donana
Reforestation,2747,2,6,84,donana
Reforestation,2747,2,9,128,donana
RipF,418,2,1,2,donana
RipF,418,2,12,8,donana
RipF,418,2,3,6,donana
RipF,418,2,6,8,donana
RipF,418,2,9,0,donana
SaltMar,344960,2,1,166,donana
SaltMar,344960,2,12,1204,donana
SaltMar,344960,2,3,389,donana
SaltMar,344960,2,6,1020,donana
SaltMar,344960,2,9,50,donana
Shrub,6017,2,1,10,donana
Shrub,6017,2,12,303,donana
Shrub,6017,2,3,120,donana
Shrub,6017,2,6,202,donana
Shrub,6017,2,9,51,donana
WaterSurf,41748,2,1,5,donana
WaterSurf,41748,2,12,95,donana
WaterSurf,41748,2,3,54,donana
WaterSurf,41748,2,6,57,donana
WaterSurf,41748,2,9,24,donana
ArtSurf,12613,3,1,3,donana
ArtSurf,12613,3,12,524,donana
ArtSurf,12613,3,3,309,donana
ArtSurf,12613,3,6,73,donana
ArtSurf,12613,3,9,26,donana
BareArea,6426,3,1,0,donana
BareArea,6426,3,12,0,donana
BareArea,6426,3,3,0,donana
BareArea,6426,3,6,0,donana
BareArea,6426,3,9,0,donana
DuneSand,52133,3,1,12,donana
DuneSand,52133,3,12,88,donana
DuneSand,52133,3,3,79,donana
DuneSand,52133,3,6,51,donana
DuneSand,52133,3,9,6,donana
Grass,23898,3,1,0,donana
Grass,23898,3,12,155,donana
Grass,23898,3,3,926,donana
Grass,23898,3,6,178,donana
Grass,23898,3,9,8,donana
HydroRipVeg,39646,3,1,1,donana
HydroRipVeg,39646,3,12,1531,donana
HydroRipVeg,39646,3,3,496,donana
HydroRipVeg,39646,3,6,112,donana
HydroRipVeg,39646,3,9,117,donana
MedConF,76259,3,1,5,donana
MedConF,76259,3,12,986,donana
MedConF,76259,3,3,244,donana
MedConF,76259,3,6,60,donana
MedConF,76259,3,9,22,donana
MedSclF,6483,3,1,3,donana
MedSclF,6483,3,12,102,donana
MedSclF,6483,3,3,192,donana
MedSclF,6483,3,6,34,donana
MedSclF,6483,3,9,8,donana
MedScrub,129201,3,1,6,donana
MedScrub,129201,3,12,5866,donana
MedScrub,129201,3,3,5503,donana
MedScrub,129201,3,6,951,donana
MedScrub,129201,3,9,653,donana
Reforestation,2747,3,1,0,donana
Reforestation,2747,3,12,47,donana
Reforestation,2747,3,3,183,donana
Reforestation,2747,3,6,13,donana
Reforestation,2747,3,9,11,donana
RipF,418,3,1,0,donana
RipF,418,3,12,0,donana
RipF,418,3,3,2,donana
RipF,418,3,6,0,donana
RipF,418,3,9,0,donana
SaltMar,344960,3,1,1,donana
SaltMar,344960,3,12,723,donana
SaltMar,344960,3,3,448,donana
SaltMar,344960,3,6,169,donana
SaltMar,344960,3,9,39,donana
Shrub,6017,3,1,6,donana
Shrub,6017,3,12,58,donana
Shrub,6017,3,3,95,donana
Shrub,6017,3,6,11,donana
Shrub,6017,3,9,5,donana
WaterSurf,41748,3,1,0,donana
WaterSurf,41748,3,12,26,donana
WaterSurf,41748,3,3,31,donana
WaterSurf,41748,3,6,9,donana
WaterSurf,41748,3,9,12,donana
ArtSurf,12613,4,1,3,donana
ArtSurf,12613,4,12,392,donana
ArtSurf,12613,4,3,399,donana
ArtSurf,12613,4,6,811,donana
ArtSurf,12613,4,9,405,donana
BareArea,6426,4,1,4,donana
BareArea,6426,4,12,0,donana
BareArea,6426,4,3,1,donana
BareArea,6426,4,6,0,donana
BareArea,6426,4,9,0,donana
DuneSand,52133,4,1,16,donana
DuneSand,52133,4,12,243,donana
DuneSand,52133,4,3,920,donana
DuneSand,52133,4,6,556,donana
DuneSand,52133,4,9,155,donana
Grass,23898,4,1,4,donana
Grass,23898,4,12,65,donana
Grass,23898,4,3,1162,donana
Grass,23898,4,6,419,donana
Grass,23898,4,9,1012,donana
HydroRipVeg,39646,4,1,8,donana
HydroRipVeg,39646,4,12,912,donana
HydroRipVeg,39646,4,3,1701,donana
HydroRipVeg,39646,4,6,1884,donana
HydroRipVeg,39646,4,9,1296,donana
MedConF,76259,4,1,6,donana
MedConF,76259,4,12,976,donana
MedConF,76259,4,3,670,donana
MedConF,76259,4,6,1485,donana
MedConF,76259,4,9,868,donana
MedSclF,6483,4,1,1,donana
MedSclF,6483,4,12,46,donana
MedSclF,6483,4,3,243,donana
MedSclF,6483,4,6,298,donana
MedSclF,6483,4,9,236,donana
MedScrub,129201,4,1,20,donana
MedScrub,129201,4,12,4993,donana
MedScrub,129201,4,3,8375,donana
MedScrub,129201,4,6,15625,donana
MedScrub,129201,4,9,5237,donana
Reforestation,2747,4,1,0,donana
Reforestation,2747,4,12,23,donana
Reforestation,2747,4,3,696,donana
Reforestation,2747,4,6,334,donana
Reforestation,2747,4,9,88,donana
RipF,418,4,1,0,donana
RipF,418,4,12,0,donana
RipF,418,4,3,6,donana
RipF,418,4,6,5,donana
RipF,418,4,9,2,donana
SaltMar,344960,4,1,3,donana
SaltMar,344960,4,12,232,donana
SaltMar,344960,4,3,988,donana
SaltMar,344960,4,6,917,donana
SaltMar,344960,4,9,245,donana
Shrub,6017,4,1,0,donana
Shrub,6017,4,12,72,donana
Shrub,6017,4,3,206,donana
Shrub,6017,4,6,271,donana
Shrub,6017,4,9,250,donana
WaterSurf,41748,4,1,3,donana
WaterSurf,41748,4,12,20,donana
WaterSurf,41748,4,3,62,donana
WaterSurf,41748,4,6,36,donana
WaterSurf,41748,4,9,56,donana
ArtSurf,12613,5,1,5,donana
ArtSurf,12613,5,12,1065,donana
ArtSurf,12613,5,3,6,donana
ArtSurf,12613,5,6,1115,donana
ArtSurf,12613,5,9,849,donana
BareArea,6426,5,1,11,donana
BareArea,6426,5,12,3,donana
BareArea,6426,5,3,0,donana
BareArea,6426,5,6,9,donana
BareArea,6426,5,9,49,donana
DuneSand,52133,5,1,13,donana
DuneSand,52133,5,12,4858,donana
DuneSand,52133,5,3,0,donana
DuneSand,52133,5,6,680,donana
DuneSand,52133,5,9,2662,donana
Grass,23898,5,1,0,donana
Grass,23898,5,12,995,donana
Grass,23898,5,3,6,donana
Grass,23898,5,6,1901,donana
Grass,23898,5,9,1838,donana
HydroRipVeg,39646,5,1,0,donana
HydroRipVeg,39646,5,12,2949,donana
HydroRipVeg,39646,5,3,1,donana
HydroRipVeg,39646,5,6,4448,donana
HydroRipVeg,39646,5,9,3918,donana
MedConF,76259,5,1,0,donana
MedConF,76259,5,12,3825,donana
MedConF,76259,5,3,8,donana
MedConF,76259,5,6,7324,donana
MedConF,76259,5,9,3814,donana
MedSclF,6483,5,1,0,donana
MedSclF,6483,5,12,434,donana
MedSclF,6483,5,3,0,donana
MedSclF,6483,5,6,1396,donana
MedSclF,6483,5,9,588,donana
MedScrub,129201,5,1,0,donana
MedScrub,129201,5,12,13044,donana
MedScrub,129201,5,3,26,donana
MedScrub,129201,5,6,28944,donana
MedScrub,129201,5,9,12150,donana
Reforestation,2747,5,1,0,donana
Reforestation,2747,5,12,206,donana
Reforestation,2747,5,3,6,donana
Reforestation,2747,5,6,1159,donana
Reforestation,2747,5,9,293,donana
RipF,418,5,1,0,donana
RipF,418,5,12,2,donana
RipF,418,5,3,0,donana
RipF,418,5,6,27,donana
RipF,418,5,9,43,donana
SaltMar,344960,5,1,18,donana
SaltMar,344960,5,12,1978,donana
SaltMar,344960,5,3,8,donana
SaltMar,344960,5,6,5168,donana
SaltMar,344960,5,9,2421,donana
Shrub,6017,5,1,0,donana
Shrub,6017,5,12,298,donana
Shrub,6017,5,3,0,donana
Shrub,6017,5,6,1434,donana
Shrub,6017,5,9,478,donana
WaterSurf,41748,5,1,96,donana
WaterSurf,41748,5,12,36,donana
WaterSurf,41748,5,3,3,donana
WaterSurf,41748,5,6,132,donana
WaterSurf,41748,5,9,110,donana
ArtSurf,12613,6,1,4,donana
ArtSurf,12613,6,12,1094,donana
ArtSurf,12613,6,3,1,donana
ArtSurf,12613,6,6,394,donana
ArtSurf,12613,6,9,352,donana
BareArea,6426,6,1,0,donana
BareArea,6426,6,12,31,donana
BareArea,6426,6,3,1,donana
BareArea,6426,6,6,89,donana
BareArea,6426,6,9,47,donana
DuneSand,52133,6,1,10,donana
DuneSand,52133,6,12,564,donana
DuneSand,52133,6,3,7,donana
DuneSand,52133,6,6,535,donana
DuneSand,52133,6,9,162,donana
Grass,23898,6,1,10,donana
Grass,23898,6,12,2880,donana
Grass,23898,6,3,0,donana
Grass,23898,6,6,1636,donana
Grass,23898,6,9,1339,donana
HydroRipVeg,39646,6,1,0,donana
HydroRipVeg,39646,6,12,5905,donana
HydroRipVeg,39646,6,3,0,donana
HydroRipVeg,39646,6,6,4200,donana
HydroRipVeg,39646,6,9,1962,donana
MedConF,76259,6,1,8,donana
MedConF,76259,6,12,5174,donana
MedConF,76259,6,3,1,donana
MedConF,76259,6,6,2833,donana
MedConF,76259,6,9,1142,donana
MedSclF,6483,6,1,0,donana
MedSclF,6483,6,12,1012,donana
MedSclF,6483,6,3,0,donana
MedSclF,6483,6,6,771,donana
MedSclF,6483,6,9,704,donana
MedScrub,129201,6,1,2,donana
MedScrub,129201,6,12,30368,donana
MedScrub,129201,6,3,0,donana
MedScrub,129201,6,6,7034,donana
MedScrub,129201,6,9,9634,donana
Reforestation,2747,6,1,6,donana
Reforestation,2747,6,12,807,donana
Reforestation,2747,6,3,0,donana
Reforestation,2747,6,6,689,donana
Reforestation,2747,6,9,100,donana
RipF,418,6,1,0,donana
RipF,418,6,12,75,donana
RipF,418,6,3,0,donana
RipF,418,6,6,34,donana
RipF,418,6,9,16,donana
SaltMar,344960,6,1,5,donana
SaltMar,344960,6,12,5522,donana
SaltMar,344960,6,3,2,donana
SaltMar,344960,6,6,11815,donana
SaltMar,344960,6,9,4982,donana
Shrub,6017,6,1,0,donana
Shrub,6017,6,12,988,donana
Shrub,6017,6,3,0,donana
Shrub,6017,6,6,899,donana
Shrub,6017,6,9,703,donana
WaterSurf,41748,6,1,3,donana
WaterSurf,41748,6,12,153,donana
WaterSurf,41748,6,3,0,donana
WaterSurf,41748,6,6,162,donana
WaterSurf,41748,6,9,79,donana
ArtSurf,12613,7,1,2,donana
ArtSurf,12613,7,12,1427,donana
ArtSurf,12613,7,3,0,donana
ArtSurf,12613,7,6,12,donana
ArtSurf,12613,7,9,925,donana
BareArea,6426,7,1,328,donana
BareArea,6426,7,12,258,donana
BareArea,6426,7,3,8,donana
BareArea,6426,7,6,37,donana
BareArea,6426,7,9,51,donana
DuneSand,52133,7,1,41,donana
DuneSand,52133,7,12,1925,donana
DuneSand,52133,7,3,4,donana
DuneSand,52133,7,6,29,donana
DuneSand,52133,7,9,1121,donana
Grass,23898,7,1,0,donana
Grass,23898,7,12,4975,donana
Grass,23898,7,3,0,donana
Grass,23898,7,6,7,donana
Grass,23898,7,9,1897,donana
HydroRipVeg,39646,7,1,0,donana
HydroRipVeg,39646,7,12,5806,donana
HydroRipVeg,39646,7,3,1,donana
HydroRipVeg,39646,7,6,3,donana
HydroRipVeg,39646,7,9,2697,donana
MedConF,76259,7,1,0,donana
MedConF,76259,7,12,4142,donana
MedConF,76259,7,3,0,donana
MedConF,76259,7,6,124,donana
MedConF,76259,7,9,2333,donana
MedSclF,6483,7,1,0,donana
MedSclF,6483,7,12,655,donana
MedSclF,6483,7,3,0,donana
MedSclF,6483,7,6,1,donana
MedSclF,6483,7,9,416,donana
MedScrub,129201,7,1,75,donana
MedScrub,129201,7,12,26853,donana
MedScrub,129201,7,3,0,donana
MedScrub,129201,7,6,24,donana
MedScrub,129201,7,9,19912,donana
Reforestation,2747,7,1,0,donana
Reforestation,2747,7,12,586,donana
Reforestation,2747,7,3,0,donana
Reforestation,2747,7,6,272,donana
Reforestation,2747,7,9,491,donana
RipF,418,7,1,0,donana
RipF,418,7,12,42,donana
RipF,418,7,3,0,donana
RipF,418,7,6,0,donana
RipF,418,7,9,7,donana
SaltMar,344960,7,1,362,donana
SaltMar,344960,7,12,3578,donana
SaltMar,344960,7,3,23,donana
SaltMar,344960,7,6,80,donana
SaltMar,344960,7,9,2945,donana
Shrub,6017,7,1,0,donana
Shrub,6017,7,12,700,donana
Shrub,6017,7,3,0,donana
Shrub,6017,7,6,1,donana
Shrub,6017,7,9,329,donana
WaterSurf,41748,7,1,813,donana
WaterSurf,41748,7,12,734,donana
WaterSurf,41748,7,3,624,donana
WaterSurf,41748,7,6,591,donana
WaterSurf,41748,7,9,587,donana
ArtSurf,12613,8,1,1,donana
ArtSurf,12613,8,12,692,donana
ArtSurf,12613,8,3,0,donana
ArtSurf,12613,8,6,0,donana
ArtSurf,12613,8,9,509,donana
BareArea,6426,8,1,268,donana
BareArea,6426,8,12,54,donana
BareArea,6426,8,3,4,donana
BareArea,6426,8,6,8,donana
BareArea,6426,8,9,22,donana
DuneSand,52133,8,1,147,donana
DuneSand,52133,8,12,657,donana
DuneSand,52133,8,3,0,donana
DuneSand,52133,8,6,5,donana
DuneSand,52133,8,9,440,donana
Grass,23898,8,1,0,donana
Grass,23898,8,12,1058,donana
Grass,23898,8,3,0,donana
Grass,23898,8,6,0,donana
Grass,23898,8,9,1247,donana
HydroRipVeg,39646,8,1,0,donana
HydroRipVeg,39646,8,12,1293,donana
HydroRipVeg,39646,8,3,0,donana
HydroRipVeg,39646,8,6,1,donana
HydroRipVeg,39646,8,9,2694,donana
MedConF,76259,8,1,0,donana
MedConF,76259,8,12,1110,donana
MedConF,76259,8,3,0,donana
MedConF,76259,8,6,1,donana
MedConF,76259,8,9,2960,donana
MedSclF,6483,8,1,0,donana
MedSclF,6483,8,12,75,donana
MedSclF,6483,8,3,0,donana
