"Id_SNVeg","n_total","n_sig","prop_sig","parque","escala","mes"
"Dehesa",2601,0,0,"daimiel",9,6
"Grass",8172,0,0,"daimiel",9,6
"HaloVeg",2543,0,0,"daimiel",9,6
"HydroRipVeg",16350,0,0,"daimiel",9,6
"MedSclF",623,0,0,"daimiel",9,6
"Reforestation",25,0,0,"daimiel",9,6
"RipF",1501,0,0,"daimiel",9,6
"WaterSurf",8869,0,0,"daimiel",9,6
"ArtSurf",247,0,0,"daimiel",9,7
"Crop",2273,0,0,"daimiel",9,7
"Dehesa",2601,0,0,"daimiel",9,7
"Grass",8172,0,0,"daimiel",9,7
"HaloVeg",2543,0,0,"daimiel",9,7
"HydroRipVeg",16350,0,0,"daimiel",9,7
"MedSclF",623,0,0,"daimiel",9,7
"Reforestation",25,0,0,"daimiel",9,7
"RipF",1501,0,0,"daimiel",9,7
"WaterSurf",8869,0,0,"daimiel",9,7
"ArtSurf",247,0,0,"daimiel",9,8
"Crop",2273,0,0,"daimiel",9,8
"Dehesa",2601,0,0,"daimiel",9,8
"Grass",8172,0,0,"daimiel",9,8
"HaloVeg",2543,0,0,"daimiel",9,8
"HydroRipVeg",16350,0,0,"daimiel",9,8
"MedSclF",623,0,0,"daimiel",9,8
"Reforestation",25,0,0,"daimiel",9,8
"RipF",1501,0,0,"daimiel",9,8
"WaterSurf",8869,0,0,"daimiel",9,8
"ArtSurf",247,0,0,"daimiel",9,9
"Crop",2273,0,0,"daimiel",9,9
"Dehesa",2601,0,0,"daimiel",9,9
"Grass",8172,0,0,"daimiel",9,9
"HaloVeg",2543,0,0,"daimiel",9,9
"HydroRipVeg",16350,0,0,"daimiel",9,9
"MedSclF",623,0,0,"daimiel",9,9
"Reforestation",25,0,0,"daimiel",9,9
"RipF",1501,0,0,"daimiel",9,9
"WaterSurf",8869,0,0,"daimiel",9,9
"ArtSurf",247,0,0,"daimiel",9,10
"Crop",2273,0,0,"daimiel",9,10
"Dehesa",2601,0,0,"daimiel",9,10
"Grass",8172,0,0,"daimiel",9,10
"HaloVeg",2543,0,0,"daimiel",9,10
"HydroRipVeg",16350,0,0,"daimiel",9,10
"MedSclF",623,0,0,"daimiel",9,10
"Reforestation",25,0,0,"daimiel",9,10
"RipF",1501,0,0,"daimiel",9,10
"WaterSurf",8869,0,0,"daimiel",9,10
"ArtSurf",247,0,0,"daimiel",9,11
"Crop",2273,0,0,"daimiel",9,11
"Dehesa",2601,0,0,"daimiel",9,11
"Grass",8172,0,0,"daimiel",9,11
"HaloVeg",2543,0,0,"daimiel",9,11
"HydroRipVeg",16350,0,0,"daimiel",9,11
"MedSclF",623,0,0,"daimiel",9,11
"Reforestation",25,0,0,"daimiel",9,11
"RipF",1501,0,0,"daimiel",9,11
"WaterSurf",8869,0,0,"daimiel",9,11
"ArtSurf",247,0,0,"daimiel",9,12
"Crop",2273,0,0,"daimiel",9,12
"Dehesa",2601,0,0,"daimiel",9,12
"Grass",8172,0,0,"daimiel",9,12
"HaloVeg",2543,0,0,"daimiel",9,12
"HydroRipVeg",16350,0,0,"daimiel",9,12
"MedSclF",623,0,0,"daimiel",9,12
"Reforestation",25,0,0,"daimiel",9,12
"RipF",1501,0,0,"daimiel",9,12
"WaterSurf",8869,0,0,"daimiel",9,12
"ArtSurf",247,0,0,"daimiel",12,1
"Crop",2273,0,0,"daimiel",12,1
"Dehesa",2601,0,0,"daimiel",12,1
"Grass",8172,0,0,"daimiel",12,1
"HaloVeg",2543,0,0,"daimiel",12,1
"HydroRipVeg",16350,0,0,"daimiel",12,1
"MedSclF",623,0,0,"daimiel",12,1
"Reforestation",25,0,0,"daimiel",12,1
"RipF",1501,0,0,"daimiel",12,1
"WaterSurf",8869,0,0,"daimiel",12,1
"ArtSurf",247,16,6.48,"daimiel",12,2
"Crop",2273,184,8.1,"daimiel",12,2
"Dehesa",2601,425,16.34,"daimiel",12,2
"Grass",8172,504,6.17,"daimiel",12,2
"HaloVeg",2543,749,29.45,"daimiel",12,2
"HydroRipVeg",16350,956,5.85,"daimiel",12,2
"MedSclF",623,54,8.67,"daimiel",12,2
"Reforestation",25,4,16,"daimiel",12,2
"RipF",1501,194,12.92,"daimiel",12,2
"WaterSurf",8869,11,0.12,"daimiel",12,2
"ArtSurf",247,12,4.86,"daimiel",12,3
"Crop",2273,51,2.24,"daimiel",12,3
"Dehesa",2601,438,16.84,"daimiel",12,3
"Grass",8172,93,1.14,"daimiel",12,3
"HaloVeg",2543,498,19.58,"daimiel",12,3
"HydroRipVeg",16350,690,4.22,"daimiel",12,3
"MedSclF",623,80,12.84,"daimiel",12,3
"Reforestation",25,3,12,"daimiel",12,3
"RipF",1501,223,14.86,"daimiel",12,3
"WaterSurf",8869,1,0.01,"daimiel",12,3
"ArtSurf",247,9,3.64,"daimiel",12,4
"Crop",2273,25,1.1,"daimiel",12,4
"Dehesa",2601,63,2.42,"daimiel",12,4
"Grass",8172,53,0.65,"daimiel",12,4
"HaloVeg",2543,318,12.5,"daimiel",12,4
"HydroRipVeg",16350,639,3.91,"daimiel",12,4
"MedSclF",623,37,5.94,"daimiel",12,4
"Reforestation",25,2,8,"daimiel",12,4
"RipF",1501,169,11.26,"daimiel",12,4
"WaterSurf",8869,9,0.1,"daimiel",12,4
"ArtSurf",247,0,0,"daimiel",12,5
"Crop",2273,0,0,"daimiel",12,5
"Dehesa",2601,0,0,"daimiel",12,5
"Grass",8172,0,0,"daimiel",12,5
"HaloVeg",2543,0,0,"daimiel",12,5
"HydroRipVeg",16350,0,0,"daimiel",12,5
"MedSclF",623,0,0,"daimiel",12,5
"Reforestation",25,0,0,"daimiel",12,5
"RipF",1501,0,0,"daimiel",12,5
"WaterSurf",8869,0,0,"daimiel",12,5
"ArtSurf",247,0,0,"daimiel",12,6
"Crop",2273,0,0,"daimiel",12,6
"Dehesa",2601,0,0,"daimiel",12,6
"Grass",8172,0,0,"daimiel",12,6
"HaloVeg",2543,0,0,"daimiel",12,6
"HydroRipVeg",16350,0,0,"daimiel",12,6
"MedSclF",623,0,0,"daimiel",12,6
"Reforestation",25,0,0,"daimiel",12,6
"RipF",1501,0,0,"daimiel",12,6
"WaterSurf",8869,0,0,"daimiel",12,6
"ArtSurf",247,0,0,"daimiel",12,7
"Crop",2273,0,0,"daimiel",12,7
"Dehesa",2601,0,0,"daimiel",12,7
"Grass",8172,0,0,"daimiel",12,7
"HaloVeg",2543,0,0,"daimiel",12,7
"HydroRipVeg",16350,0,0,"daimiel",12,7
"MedSclF",623,0,0,"daimiel",12,7
"Reforestation",25,0,0,"daimiel",12,7
"RipF",1501,0,0,"daimiel",12,7
"WaterSurf",8869,0,0,"daimiel",12,7
"ArtSurf",247,0,0,"daimiel",12,8
"Crop",2273,0,0,"daimiel",12,8
"Dehesa",2601,0,0,"daimiel",12,8
"Grass",8172,0,0,"daimiel",12,8
"HaloVeg",2543,0,0,"daimiel",12,8
"HydroRipVeg",16350,0,0,"daimiel",12,8
"MedSclF",623,0,0,"daimiel",12,8
"Reforestation",25,0,0,"daimiel",12,8
"RipF",1501,0,0,"daimiel",12,8
"WaterSurf",8869,0,0,"daimiel",12,8
"ArtSurf",247,0,0,"daimiel",12,9
"Crop",2273,0,0,"daimiel",12,9
"Dehesa",2601,0,0,"daimiel",12,9
"Grass",8172,0,0,"daimiel",12,9
"HaloVeg",2543,0,0,"daimiel",12,9
"HydroRipVeg",16350,0,0,"daimiel",12,9
"MedSclF",623,0,0,"daimiel",12,9
"Reforestation",25,0,0,"daimiel",12,9
"RipF",1501,0,0,"daimiel",12,9
"WaterSurf",8869,0,0,"daimiel",12,9
"ArtSurf",247,0,0,"daimiel",12,10
"Crop",2273,0,0,"daimiel",12,10
"Dehesa",2601,0,0,"daimiel",12,10
"Grass",8172,0,0,"daimiel",12,10
"HaloVeg",2543,0,0,"daimiel",12,10
"HydroRipVeg",16350,0,0,"daimiel",12,10
"MedSclF",623,0,0,"daimiel",12,10
"Reforestation",25,0,0,"daimiel",12,10
"RipF",1501,0,0,"daimiel",12,10
"WaterSurf",8869,0,0,"daimiel",12,10
"ArtSurf",247,0,0,"daimiel",12,11
"Crop",2273,0,0,"daimiel",12,11
"Dehesa",2601,0,0,"daimiel",12,11
"Grass",8172,0,0,"daimiel",12,11
"HaloVeg",2543,0,0,"daimiel",12,11
"HydroRipVeg",16350,0,0,"daimiel",12,11
"MedSclF",623,0,0,"daimiel",12,11
"Reforestation",25,0,0,"daimiel",12,11
"RipF",1501,0,0,"daimiel",12,11
"WaterSurf",8869,0,0,"daimiel",12,11
"ArtSurf",247,0,0,"daimiel",12,12
"Crop",2273,0,0,"daimiel",12,12
"Dehesa",2601,0,0,"daimiel",12,12
"Grass",8172,0,0,"daimiel",12,12
"HaloVeg",2543,0,0,"daimiel",12,12
"HydroRipVeg",16350,0,0,"daimiel",12,12
"MedSclF",623,0,0,"daimiel",12,12
"Reforestation",25,0,0,"daimiel",12,12
"RipF",1501,0,0,"daimiel",12,12
"WaterSurf",8869,0,0,"daimiel",12,12
"ArtSurf",12613,0,0,"donana",1,1
"BareArea",6426,0,0,"donana",1,1
"DuneSand",52133,0,0,"donana",1,1
"Grass",23898,0,0,"donana",1,1
"HydroRipVeg",39646,0,0,"donana",1,1
"MedConF",76259,0,0,"donana",1,1
"MedSclF",6483,0,0,"donana",1,1
"MedScrub",129201,0,0,"donana",1,1
"Reforestation",2747,0,0,"donana",1,1
"RipF",418,0,0,"donana",1,1
"SaltMar",344960,0,0,"donana",1,1
"Shrub",6017,0,0,"donana",1,1
"WaterSurf",41748,0,0,"donana",1,1
"ArtSurf",12613,0,0,"donana",1,2
"BareArea",6426,0,0,"donana",1,2
"DuneSand",52133,0,0,"donana",1,2
"Grass",23898,0,0,"donana",1,2
"HydroRipVeg",39646,0,0,"donana",1,2
"MedConF",76259,0,0,"donana",1,2
"MedSclF",6483,0,0,"donana",1,2
"MedScrub",129201,0,0,"donana",1,2
"Reforestation",2747,0,0,"donana",1,2
"RipF",418,0,0,"donana",1,2
"SaltMar",344960,0,0,"donana",1,2
"Shrub",6017,0,0,"donana",1,2
"WaterSurf",41748,0,0,"donana",1,2
"ArtSurf",12613,0,0,"donana",1,3
"BareArea",6426,0,0,"donana",1,3
"DuneSand",52133,0,0,"donana",1,3
"Grass",23898,0,0,"donana",1,3
"HydroRipVeg",39646,0,0,"donana",1,3
"MedConF",76259,0,0,"donana",1,3
"MedSclF",6483,0,0,"donana",1,3
"MedScrub",129201,0,0,"donana",1,3
"Reforestation",2747,0,0,"donana",1,3
"RipF",418,0,0,"donana",1,3
"SaltMar",344960,0,0,"donana",1,3
"Shrub",6017,0,0,"donana",1,3
"WaterSurf",41748,0,0,"donana",1,3
"ArtSurf",12613,0,0,"donana",1,4
"BareArea",6426,0,0,"donana",1,4
"DuneSand",52133,0,0,"donana",1,4
"Grass",23898,0,0,"donana",1,4
"HydroRipVeg",39646,0,0,"donana",1,4
"MedConF",76259,0,0,"donana",1,4
"MedSclF",6483,0,0,"donana",1,4
"MedScrub",129201,0,0,"donana",1,4
"Reforestation",2747,0,0,"donana",1,4
"RipF",418,0,0,"donana",1,4
"SaltMar",344960,0,0,"donana",1,4
"Shrub",6017,0,0,"donana",1,4
"WaterSurf",41748,0,0,"donana",1,4
"ArtSurf",12613,0,0,"donana",1,5
"BareArea",6426,0,0,"donana",1,5
"DuneSand",52133,0,0,"donana",1,5
"Grass",23898,0,0,"donana",1,5
"HydroRipVeg",39646,0,0,"donana",1,5
"MedConF",76259,0,0,"donana",1,5
"MedSclF",6483,0,0,"donana",1,5
"MedScrub",129201,0,0,"donana",1,5
"Reforestation",2747,0,0,"donana",1,5
"RipF",418,0,0,"donana",1,5
"SaltMar",344960,0,0,"donana",1,5
"Shrub",6017,0,0,"donana",1,5
"WaterSurf",41748,0,0,"donana",1,5
"ArtSurf",12613,0,0,"donana",1,6
"BareArea",6426,0,0,"donana",1,6
"DuneSand",52133,0,0,"donana",1,6
"Grass",23898,0,0,"donana",1,6
"HydroRipVeg",39646,0,0,"donana",1,6
"MedConF",76259,0,0,"donana",1,6
"MedSclF",6483,0,0,"donana",1,6
"MedScrub",129201,0,0,"donana",1,6
"Reforestation",2747,0,0,"donana",1,6
"RipF",418,0,0,"donana",1,6
"SaltMar",344960,0,0,"donana",1,6
"Shrub",6017,0,0,"donana",1,6
"WaterSurf",41748,0,0,"donana",1,6
"ArtSurf",12613,0,0,"donana",1,7
"BareArea",6426,0,0,"donana",1,7
"DuneSand",52133,0,0,"donana",1,7
"Grass",23898,0,0,"donana",1,7
"HydroRipVeg",39646,0,0,"donana",1,7
"MedConF",76259,0,0,"donana",1,7
"MedSclF",6483,0,0,"donana",1,7
"MedScrub",129201,0,0,"donana",1,7
"Reforestation",2747,0,0,"donana",1,7
"RipF",418,0,0,"donana",1,7
"SaltMar",344960,0,0,"donana",1,7
"Shrub",6017,0,0,"donana",1,7
"WaterSurf",41748,0,0,"donana",1,7
"ArtSurf",12613,0,0,"donana",1,8
"BareArea",6426,0,0,"donana",1,8
"DuneSand",52133,0,0,"donana",1,8
"Grass",23898,0,0,"donana",1,8
"HydroRipVeg",39646,0,0,"donana",1,8
"MedConF",76259,0,0,"donana",1,8
"MedSclF",6483,0,0,"donana",1,8
"MedScrub",129201,0,0,"donana",1,8
"Reforestation",2747,0,0,"donana",1,8
"RipF",418,0,0,"donana",1,8
"SaltMar",344960,0,0,"donana",1,8
"Shrub",6017,0,0,"donana",1,8
"WaterSurf",41748,0,0,"donana",1,8
"ArtSurf",12613,882,6.99,"donana",1,9
"BareArea",6426,158,2.46,"donana",1,9
"DuneSand",52133,967,1.85,"donana",1,9
"Grass",23898,953,3.99,"donana",1,9
"HydroRipVeg",39646,3359,8.47,"donana",1,9
"MedConF",76259,3927,5.15,"donana",1,9
"MedSclF",6483,128,1.97,"donana",1,9
"MedScrub",129201,7886,6.1,"donana",1,9
"Reforestation",2747,184,6.7,"donana",1,9
"RipF",418,10,2.39,"donana",1,9
"SaltMar",344960,10746,3.12,"donana",1,9
"Shrub",6017,160,2.66,"donana",1,9
"WaterSurf",41748,2377,5.69,"donana",1,9
"ArtSurf",12613,0,0,"donana",1,10
"BareArea",6426,0,0,"donana",1,10
"DuneSand",52133,0,0,"donana",1,10
"Grass",23898,0,0,"donana",1,10
"HydroRipVeg",39646,0,0,"donana",1,10
"MedConF",76259,0,0,"donana",1,10
"MedSclF",6483,0,0,"donana",1,10
"MedScrub",129201,0,0,"donana",1,10
"Reforestation",2747,0,0,"donana",1,10
"RipF",418,0,0,"donana",1,10
"SaltMar",344960,0,0,"donana",1,10
"Shrub",6017,0,0,"donana",1,10
"WaterSurf",41748,0,0,"donana",1,10
"ArtSurf",12613,0,0,"donana",1,11
"BareArea",6426,0,0,"donana",1,11
"DuneSand",52133,0,0,"donana",1,11
"Grass",23898,0,0,"donana",1,11
"HydroRipVeg",39646,0,0,"donana",1,11
"MedConF",76259,0,0,"donana",1,11
"MedSclF",6483,0,0,"donana",1,11
"MedScrub",129201,0,0,"donana",1,11
"Reforestation",2747,0,0,"donana",1,11
"RipF",418,0,0,"donana",1,11
"SaltMar",344960,0,0,"donana",1,11
"Shrub",6017,0,0,"donana",1,11
"WaterSurf",41748,0,0,"donana",1,11
"ArtSurf",12613,0,0,"donana",1,12
"BareArea",6426,0,0,"donana",1,12
"DuneSand",52133,0,0,"donana",1,12
"Grass",23898,0,0,"donana",1,12
"HydroRipVeg",39646,0,0,"donana",1,12
"MedConF",76259,0,0,"donana",1,12
"MedSclF",6483,0,0,"donana",1,12
"MedScrub",129201,0,0,"donana",1,12
"Reforestation",2747,0,0,"donana",1,12
"RipF",418,0,0,"donana",1,12
"SaltMar",344960,0,0,"donana",1,12
"Shrub",6017,0,0,"donana",1,12
"WaterSurf",41748,0,0,"donana",1,12
"ArtSurf",12613,144,1.14,"donana",3,1
"BareArea",6426,1,0.02,"donana",3,1
"DuneSand",52133,69,0.13,"donana",3,1
"Grass",23898,89,0.37,"donana",3,1
"HydroRipVeg",39646,513,1.29,"donana",3,1
"MedConF",76259,263,0.34,"donana",3,1
"MedSclF",6483,42,0.65,"donana",3,1
"MedScrub",129201,973,0.75,"donana",3,1
"Reforestation",2747,12,0.44,"donana",3,1
"RipF",418,0,0,"donana",3,1
"SaltMar",344960,128,0.04,"donana",3,1
"Shrub",6017,15,0.25,"donana",3,1
"WaterSurf",41748,17,0.04,"donana",3,1
"ArtSurf",12613,1104,8.75,"donana",3,2
"BareArea",6426,45,0.7,"donana",3,2
"DuneSand",52133,636,1.22,"donana",3,2
"Grass",23898,4636,19.4,"donana",3,2
"HydroRipVeg",39646,3641,9.18,"donana",3,2
"MedConF",76259,1425,1.87,"donana",3,2
"MedSclF",6483,1070,16.5,"donana",3,2
"MedScrub",129201,13731,10.63,"donana",3,2
"Reforestation",2747,286,10.41,"donana",3,2
"RipF",418,18,4.31,"donana",3,2
"SaltMar",344960,1900,0.55,"donana",3,2
"Shrub",6017,537,8.92,"donana",3,2
"WaterSurf",41748,195,0.47,"donana",3,2
"ArtSurf",12613,435,3.45,"donana",3,3
"BareArea",6426,0,0,"donana",3,3
"DuneSand",52133,75,0.14,"donana",3,3
"Grass",23898,692,2.9,"donana",3,3
"HydroRipVeg",39646,841,2.12,"donana",3,3
"MedConF",76259,483,0.63,"donana",3,3
"MedSclF",6483,161,2.48,"donana",3,3
"MedScrub",129201,6946,5.38,"donana",3,3
"Reforestation",2747,157,5.72,"donana",3,3
"RipF",418,2,0.48,"donana",3,3
"SaltMar",344960,718,0.21,"donana",3,3
"Shrub",6017,78,1.3,"donana",3,3
"WaterSurf",41748,43,0.1,"donana",3,3
"ArtSurf",12613,459,3.64,"donana",3,4
"BareArea",6426,0,0,"donana",3,4
"DuneSand",52133,283,0.54,"donana",3,4
"Grass",23898,493,2.06,"donana",3,4
"HydroRipVeg",39646,1468,3.7,"donana",3,4
"MedConF",76259,450,0.59,"donana",3,4
"MedSclF",6483,153,2.36,"donana",3,4
"MedScrub",129201,7356,5.69,"donana",3,4
"Reforestation",2747,482,17.55,"donana",3,4
"RipF",418,3,0.72,"donana",3,4
"SaltMar",344960,473,0.14,"donana",3,4
"Shrub",6017,115,1.91,"donana",3,4
"WaterSurf",41748,72,0.17,"donana",3,4
"ArtSurf",12613,0,0,"donana",3,5
"BareArea",6426,0,0,"donana",3,5
"DuneSand",52133,0,0,"donana",3,5
"Grass",23898,0,0,"donana",3,5
"HydroRipVeg",39646,0,0,"donana",3,5
"MedConF",76259,0,0,"donana",3,5
"MedSclF",6483,0,0,"donana",3,5
"MedScrub",129201,0,0,"donana",3,5
"Reforestation",2747,0,0,"donana",3,5
"RipF",418,0,0,"donana",3,5
"SaltMar",344960,0,0,"donana",3,5
"Shrub",6017,0,0,"donana",3,5
"WaterSurf",41748,0,0,"donana",3,5
"ArtSurf",12613,0,0,"donana",3,6
"BareArea",6426,0,0,"donana",3,6
"DuneSand",52133,0,0,"donana",3,6
"Grass",23898,0,0,"donana",3,6
"HydroRipVeg",39646,0,0,"donana",3,6
"MedConF",76259,0,0,"donana",3,6
"MedSclF",6483,0,0,"donana",3,6
"MedScrub",129201,0,0,"donana",3,6
"Reforestation",2747,0,0,"donana",3,6
"RipF",418,0,0,"donana",3,6
"SaltMar",344960,0,0,"donana",3,6
"Shrub",6017,0,0,"donana",3,6
"WaterSurf",41748,0,0,"donana",3,6
"ArtSurf",12613,0,0,"donana",3,7
"BareArea",6426,0,0,"donana",3,7
"DuneSand",52133,0,0,"donana",3,7
"Grass",23898,0,0,"donana",3,7
"HydroRipVeg",39646,0,0,"donana",3,7
"MedConF",76259,0,0,"donana",3,7
"MedSclF",6483,0,0,"donana",3,7
"MedScrub",129201,0,0,"donana",3,7
"Reforestation",2747,0,0,"donana",3,7
"RipF",418,0,0,"donana",3,7
"SaltMar",344960,0,0,"donana",3,7
"Shrub",6017,0,0,"donana",3,7
"WaterSurf",41748,0,0,"donana",3,7
"ArtSurf",12613,0,0,"donana",3,8
"BareArea",6426,0,0,"donana",3,8
"DuneSand",52133,0,0,"donana",3,8
"Grass",23898,0,0,"donana",3,8
"HydroRipVeg",39646,0,0,"donana",3,8
"MedConF",76259,0,0,"donana",3,8
"MedSclF",6483,0,0,"donana",3,8
"MedScrub",129201,0,0,"donana",3,8
"Reforestation",2747,0,0,"donana",3,8
"RipF",418,0,0,"donana",3,8
"SaltMar",344960,0,0,"donana",3,8
"Shrub",6017,0,0,"donana",3,8
"WaterSurf",41748,0,0,"donana",3,8
"ArtSurf",12613,0,0,"donana",3,9
"BareArea",6426,0,0,"donana",3,9
"DuneSand",52133,0,0,"donana",3,9
"Grass",23898,0,0,"donana",3,9
"HydroRipVeg",39646,0,0,"donana",3,9
"MedConF",76259,0,0,"donana",3,9
"MedSclF",6483,0,0,"donana",3,9
"MedScrub",129201,0,0,"donana",3,9
"Reforestation",2747,0,0,"donana",3,9
"RipF",418,0,0,"donana",3,9
"SaltMar",344960,0,0,"donana",3,9
"Shrub",6017,0,0,"donana",3,9
"WaterSurf",41748,0,0,"donana",3,9
"ArtSurf",12613,0,0,"donana",3,10
"BareArea",6426,0,0,"donana",3,10
"DuneSand",52133,0,0,"donana",3,10
"Grass",23898,0,0,"donana",3,10
"HydroRipVeg",39646,0,0,"donana",3,10
"MedConF",76259,0,0,"donana",3,10
"MedSclF",6483,0,0,"donana",3,10
"MedScrub",129201,0,0,"donana",3,10
"Reforestation",2747,0,0,"donana",3,10
"RipF",418,0,0,"donana",3,10
"SaltMar",344960,0,0,"donana",3,10
"Shrub",6017,0,0,"donana",3,10
"WaterSurf",41748,0,0,"donana",3,10
"ArtSurf",12613,0,0,"donana",3,11
"BareArea",6426,0,0,"donana",3,11
"DuneSand",52133,0,0,"donana",3,11
"Grass",23898,0,0,"donana",3,11
"HydroRipVeg",39646,0,0,"donana",3,11
"MedConF",76259,0,0,"donana",3,11
"MedSclF",6483,0,0,"donana",3,11
"MedScrub",129201,0,0,"donana",3,11
"Reforestation",2747,0,0,"donana",3,11
"RipF",418,0,0,"donana",3,11
"SaltMar",344960,0,0,"donana",3,11
"Shrub",6017,0,0,"donana",3,11
"WaterSurf",41748,0,0,"donana",3,11
"ArtSurf",12613,86,0.68,"donana",3,12
"BareArea",6426,5,0.08,"donana",3,12
"DuneSand",52133,70,0.13,"donana",3,12
"Grass",23898,160,0.67,"donana",3,12
"HydroRipVeg",39646,112,0.28,"donana",3,12
"MedConF",76259,51,0.07,"donana",3,12
"MedSclF",6483,12,0.19,"donana",3,12
"MedScrub",129201,679,0.53,"donana",3,12
"Reforestation",2747,4,0.15,"donana",3,12
"RipF",418,0,0,"donana",3,12
"SaltMar",344960,51,0.01,"donana",3,12
"Shrub",6017,13,0.22,"donana",3,12
"WaterSurf",41748,4,0.01,"donana",3,12
"ArtSurf",12613,1,0.01,"donana",6,1
"BareArea",6426,0,0,"donana",6,1
"DuneSand",52133,0,0,"donana",6,1
"Grass",23898,0,0,"donana",6,1
"HydroRipVeg",39646,2,0.01,"donana",6,1
"MedConF",76259,1,0,"donana",6,1
"MedSclF",6483,0,0,"donana",6,1
"MedScrub",129201,1,0,"donana",6,1
"Reforestation",2747,0,0,"donana",6,1
"RipF",418,0,0,"donana",6,1
"SaltMar",344960,0,0,"donana",6,1
"Shrub",6017,0,0,"donana",6,1
"WaterSurf",41748,0,0,"donana",6,1
"ArtSurf",12613,987,7.83,"donana",6,2
"BareArea",6426,10,0.16,"donana",6,2
"DuneSand",52133,380,0.73,"donana",6,2
"Grass",23898,3218,13.47,"donana",6,2
"HydroRipVeg",39646,3913,9.87,"donana",6,2
"MedConF",76259,1488,1.95,"donana",6,2
"MedSclF",6483,853,13.16,"donana",6,2
"MedScrub",129201,11672,9.03,"donana",6,2
"Reforestation",2747,224,8.15,"donana",6,2
"RipF",418,10,2.39,"donana",6,2
"SaltMar",344960,1978,0.57,"donana",6,2
"Shrub",6017,421,7,"donana",6,2
"WaterSurf",41748,190,0.46,"donana",6,2
"ArtSurf",12613,232,1.84,"donana",6,3
"BareArea",6426,0,0,"donana",6,3
"DuneSand",52133,45,0.09,"donana",6,3
"Grass",23898,149,0.62,"donana",6,3
"HydroRipVeg",39646,487,1.23,"donana",6,3
"MedConF",76259,253,0.33,"donana",6,3
"MedSclF",6483,63,0.97,"donana",6,3
"MedScrub",129201,3512,2.72,"donana",6,3
"Reforestation",2747,29,1.06,"donana",6,3
"RipF",418,0,0,"donana",6,3
"SaltMar",344960,490,0.14,"donana",6,3
"Shrub",6017,19,0.32,"donana",6,3
"WaterSurf",41748,23,0.06,"donana",6,3
"ArtSurf",12613,1485,11.77,"donana",6,4
"BareArea",6426,0,0,"donana",6,4
"DuneSand",52133,731,1.4,"donana",6,4
"Grass",23898,1160,4.85,"donana",6,4
"HydroRipVeg",39646,3803,9.59,"donana",6,4
"MedConF",76259,2487,3.26,"donana",6,4
"MedSclF",6483,506,7.81,"donana",6,4
"MedScrub",129201,24164,18.7,"donana",6,4
"Reforestation",2747,518,18.86,"donana",6,4
"RipF",418,7,1.67,"donana",6,4
"SaltMar",344960,1296,0.38,"donana",6,4
"Shrub",6017,493,8.19,"donana",6,4
"WaterSurf",41748,108,0.26,"donana",6,4
"ArtSurf",12613,2194,17.39,"donana",6,5
"BareArea",6426,12,0.19,"donana",6,5
"DuneSand",52133,1727,3.31,"donana",6,5
"Grass",23898,2950,12.34,"donana",6,5
"HydroRipVeg",39646,8394,21.17,"donana",6,5
"MedConF",76259,9482,12.43,"donana",6,5
"MedSclF",6483,1825,28.15,"donana",6,5
"MedScrub",129201,43152,33.4,"donana",6,5
"Reforestation",2747,1487,54.13,"donana",6,5
"RipF",418,49,11.72,"donana",6,5
"SaltMar",344960,6545,1.9,"donana",6,5
"Shrub",6017,1757,29.2,"donana",6,5
"WaterSurf",41748,190,0.46,"donana",6,5
"ArtSurf",12613,625,4.96,"donana",6,6
"BareArea",6426,44,0.68,"donana",6,6
"DuneSand",52133,374,0.72,"donana",6,6
"Grass",23898,1944,8.13,"donana",6,6
"HydroRipVeg",39646,5171,13.04,"donana",6,6
"MedConF",76259,3242,4.25,"donana",6,6
"MedSclF",6483,849,13.1,"donana",6,6
"MedScrub",129201,18198,14.09,"donana",6,6
"Reforestation",2747,802,29.2,"donana",6,6
"RipF",418,56,13.4,"donana",6,6
"SaltMar",344960,6316,1.83,"donana",6,6
"Shrub",6017,1024,17.02,"donana",6,6
"WaterSurf",41748,196,0.47,"donana",6,6
"ArtSurf",12613,0,0,"donana",6,7
"BareArea",6426,0,0,"donana",6,7
"DuneSand",52133,0,0,"donana",6,7
"Grass",23898,0,0,"donana",6,7
"HydroRipVeg",39646,0,0,"donana",6,7
"MedConF",76259,0,0,"donana",6,7
"MedSclF",6483,0,0,"donana",6,7
"MedScrub",129201,0,0,"donana",6,7
"Reforestation",2747,0,0,"donana",6,7
"RipF",418,0,0,"donana",6,7
"SaltMar",344960,0,0,"donana",6,7
"Shrub",6017,0,0,"donana",6,7
"WaterSurf",41748,0,0,"donana",6,7
"ArtSurf",12613,0,0,"donana",6,8
"BareArea",6426,0,0,"donana",6,8
"DuneSand",52133,0,0,"donana",6,8
"Grass",23898,0,0,"donana",6,8
"HydroRipVeg",39646,0,0,"donana",6,8
"MedConF",76259,0,0,"donana",6,8
"MedSclF",6483,0,0,"donana",6,8
"MedScrub",129201,0,0,"donana",6,8
"Reforestation",2747,0,0,"donana",6,8
"RipF",418,0,0,"donana",6,8
"SaltMar",344960,0,0,"donana",6,8
"Shrub",6017,0,0,"donana",6,8
"WaterSurf",41748,0,0,"donana",6,8
"ArtSurf",12613,0,0,"donana",6,9
"BareArea",6426,0,0,"donana",6,9
"DuneSand",52133,0,0,"donana",6,9
