Id_SNVeg,n_total,mes,escala,n,parque
HydroRipVeg,16350,8,12,0,daimiel
HydroRipVeg,16350,8,3,0,daimiel
HydroRipVeg,16350,8,6,0,daimiel
HydroRipVeg,16350,8,9,0,daimiel
MedSclF,623,8,1,0,daimiel
MedSclF,623,8,12,0,daimiel
MedSclF,623,8,3,0,daimiel
MedSclF,623,8,6,0,daimiel
MedSclF,623,8,9,0,daimiel
Reforestation,25,8,1,0,daimiel
Reforestation,25,8,12,0,daimiel
Reforestation,25,8,3,0,daimiel
Reforestation,25,8,6,0,daimiel
Reforestation,25,8,9,0,daimiel
RipF,1501,8,1,0,daimiel
RipF,1501,8,12,0,daimiel
RipF,1501,8,3,0,daimiel
RipF,1501,8,6,0,daimiel
RipF,1501,8,9,0,daimiel
WaterSurf,8869,8,1,0,daimiel
WaterSurf,8869,8,12,0,daimiel
WaterSurf,8869,8,3,0,daimiel
WaterSurf,8869,8,6,0,daimiel
WaterSurf,8869,8,9,0,daimiel
ArtSurf,247,9,1,0,daimiel
ArtSurf,247,9,12,0,daimiel
ArtSurf,247,9,3,0,daimiel
ArtSurf,247,9,6,0,daimiel
ArtSurf,247,9,9,0,daimiel
Crop,2273,9,1,0,daimiel
Crop,2273,9,12,0,daimiel
Crop,2273,9,3,0,daimiel
Crop,2273,9,6,0,daimiel
Crop,2273,9,9,0,daimiel
Dehesa,2601,9,1,0,daimiel
Dehesa,2601,9,12,0,daimiel
Dehesa,2601,9,3,0,daimiel
Dehesa,2601,9,6,0,daimiel
Dehesa,2601,9,9,0,daimiel
Grass,8172,9,1,0,daimiel
Grass,8172,9,12,0,daimiel
Grass,8172,9,3,0,daimiel
Grass,8172,9,6,0,daimiel
Grass,8172,9,9,0,daimiel
HaloVeg,2543,9,1,0,daimiel
HaloVeg,2543,9,12,0,daimiel
HaloVeg,2543,9,3,0,daimiel
HaloVeg,2543,9,6,0,daimiel
HaloVeg,2543,9,9,0,daimiel
HydroRipVeg,16350,9,1,0,daimiel
HydroRipVeg,16350,9,12,0,daimiel
HydroRipVeg,16350,9,3,0,daimiel
HydroRipVeg,16350,9,6,0,daimiel
HydroRipVeg,16350,9,9,0,daimiel
MedSclF,623,9,1,0,daimiel
MedSclF,623,9,12,0,daimiel
MedSclF,623,9,3,0,daimiel
MedSclF,623,9,6,0,daimiel
MedSclF,623,9,9,0,daimiel
Reforestation,25,9,1,0,daimiel
Reforestation,25,9,12,0,daimiel
Reforestation,25,9,3,0,daimiel
Reforestation,25,9,6,0,daimiel
Reforestation,25,9,9,0,daimiel
RipF,1501,9,1,0,daimiel
RipF,1501,9,12,0,daimiel
RipF,1501,9,3,0,daimiel
RipF,1501,9,6,0,daimiel
RipF,1501,9,9,0,daimiel
WaterSurf,8869,9,1,0,daimiel
WaterSurf,8869,9,12,0,daimiel
WaterSurf,8869,9,3,0,daimiel
WaterSurf,8869,9,6,0,daimiel
WaterSurf,8869,9,9,0,daimiel
ArtSurf,247,10,1,0,daimiel
ArtSurf,247,10,12,0,daimiel
ArtSurf,247,10,3,0,daimiel
ArtSurf,247,10,6,0,daimiel
ArtSurf,247,10,9,0,daimiel
Crop,2273,10,1,0,daimiel
Crop,2273,10,12,0,daimiel
Crop,2273,10,3,0,daimiel
Crop,2273,10,6,0,daimiel
Crop,2273,10,9,0,daimiel
Dehesa,2601,10,1,0,daimiel
Dehesa,2601,10,12,0,daimiel
Dehesa,2601,10,3,0,daimiel
Dehesa,2601,10,6,0,daimiel
Dehesa,2601,10,9,0,daimiel
Grass,8172,10,1,0,daimiel
Grass,8172,10,12,0,daimiel
Grass,8172,10,3,0,daimiel
Grass,8172,10,6,0,daimiel
Grass,8172,10,9,0,daimiel
HaloVeg,2543,10,1,0,daimiel
HaloVeg,2543,10,12,0,daimiel
HaloVeg,2543,10,3,0,daimiel
HaloVeg,2543,10,6,0,daimiel
HaloVeg,2543,10,9,0,daimiel
HydroRipVeg,16350,10,1,0,daimiel
HydroRipVeg,16350,10,12,0,daimiel
HydroRipVeg,16350,10,3,0,daimiel
HydroRipVeg,16350,10,6,0,daimiel
HydroRipVeg,16350,10,9,0,daimiel
MedSclF,623,10,1,0,daimiel
MedSclF,623,10,12,0,daimiel
MedSclF,623,10,3,0,daimiel
MedSclF,623,10,6,0,daimiel
MedSclF,623,10,9,0,daimiel
Reforestation,25,10,1,0,daimiel
Reforestation,25,10,12,0,daimiel
Reforestation,25,10,3,0,daimiel
Reforestation,25,10,6,0,daimiel
Reforestation,25,10,9,0,daimiel
RipF,1501,10,1,0,daimiel
RipF,1501,10,12,0,daimiel
RipF,1501,10,3,0,daimiel
RipF,1501,10,6,0,daimiel
RipF,1501,10,9,0,daimiel
WaterSurf,8869,10,1,0,daimiel
WaterSurf,8869,10,12,0,daimiel
WaterSurf,8869,10,3,0,daimiel
WaterSurf,8869,10,6,0,daimiel
WaterSurf,8869,10,9,0,daimiel
ArtSurf,247,11,1,0,daimiel
ArtSurf,247,11,12,0,daimiel
ArtSurf,247,11,3,0,daimiel
ArtSurf,247,11,6,0,daimiel
ArtSurf,247,11,9,0,daimiel
Crop,2273,11,1,0,daimiel
Crop,2273,11,12,0,daimiel
Crop,2273,11,3,0,daimiel
Crop,2273,11,6,0,daimiel
Crop,2273,11,9,0,daimiel
Dehesa,2601,11,1,0,daimiel
Dehesa,2601,11,12,0,daimiel
Dehesa,2601,11,3,0,daimiel
Dehesa,2601,11,6,0,daimiel
Dehesa,2601,11,9,0,daimiel
Grass,8172,11,1,0,daimiel
Grass,8172,11,12,0,daimiel
Grass,8172,11,3,0,daimiel
Grass,8172,11,6,0,daimiel
Grass,8172,11,9,0,daimiel
HaloVeg,2543,11,1,0,daimiel
HaloVeg,2543,11,12,0,daimiel
HaloVeg,2543,11,3,0,daimiel
HaloVeg,2543,11,6,0,daimiel
HaloVeg,2543,11,9,0,daimiel
HydroRipVeg,16350,11,1,0,daimiel
HydroRipVeg,16350,11,12,0,daimiel
HydroRipVeg,16350,11,3,0,daimiel
HydroRipVeg,16350,11,6,0,daimiel
HydroRipVeg,16350,11,9,0,daimiel
MedSclF,623,11,1,0,daimiel
MedSclF,623,11,12,0,daimiel
MedSclF,623,11,3,0,daimiel
MedSclF,623,11,6,0,daimiel
MedSclF,623,11,9,0,daimiel
Reforestation,25,11,1,0,daimiel
Reforestation,25,11,12,0,daimiel
Reforestation,25,11,3,0,daimiel
Reforestation,25,11,6,0,daimiel
Reforestation,25,11,9,0,daimiel
RipF,1501,11,1,0,daimiel
RipF,1501,11,12,0,daimiel
RipF,1501,11,3,0,daimiel
RipF,1501,11,6,0,daimiel
RipF,1501,11,9,0,daimiel
WaterSurf,8869,11,1,0,daimiel
WaterSurf,8869,11,12,0,daimiel
WaterSurf,8869,11,3,0,daimiel
WaterSurf,8869,11,6,0,daimiel
WaterSurf,8869,11,9,0,daimiel
ArtSurf,247,12,1,0,daimiel
ArtSurf,247,12,12,0,daimiel
ArtSurf,247,12,3,0,daimiel
ArtSurf,247,12,6,0,daimiel
ArtSurf,247,12,9,0,daimiel
Crop,2273,12,1,0,daimiel
Crop,2273,12,12,0,daimiel
Crop,2273,12,3,0,daimiel
Crop,2273,12,6,0,daimiel
Crop,2273,12,9,0,daimiel
Dehesa,2601,12,1,0,daimiel
Dehesa,2601,12,12,0,daimiel
Dehesa,2601,12,3,0,daimiel
Dehesa,2601,12,6,0,daimiel
Dehesa,2601,12,9,0,daimiel
Grass,8172,12,1,0,daimiel
Grass,8172,12,12,0,daimiel
Grass,8172,12,3,0,daimiel
Grass,8172,12,6,0,daimiel
Grass,8172,12,9,0,daimiel
HaloVeg,2543,12,1,0,daimiel
HaloVeg,2543,12,12,0,daimiel
HaloVeg,2543,12,3,0,daimiel
HaloVeg,2543,12,6,0,daimiel
HaloVeg,2543,12,9,0,daimiel
HydroRipVeg,16350,12,1,0,daimiel
HydroRipVeg,16350,12,12,0,daimiel
HydroRipVeg,16350,12,3,0,daimiel
HydroRipVeg,16350,12,6,0,daimiel
HydroRipVeg,16350,12,9,0,daimiel
MedSclF,623,12,1,0,daimiel
MedSclF,623,12,12,0,daimiel
MedSclF,623,12,3,0,daimiel
MedSclF,623,12,6,0,daimiel
MedSclF,623,12,9,0,daimiel
Reforestation,25,12,1,0,daimiel
Reforestation,25,12,12,0,daimiel
Reforestation,25,12,3,0,daimiel
Reforestation,25,12,6,0,daimiel
Reforestation,25,12,9,0,daimiel
RipF,1501,12,1,0,daimiel
RipF,1501,12,12,0,daimiel
RipF,1501,12,3,0,daimiel
RipF,1501,12,6,0,daimiel
RipF,1501,12,9,0,daimiel
WaterSurf,8869,12,1,0,daimiel
WaterSurf,8869,12,12,0,daimiel
WaterSurf,8869,12,3,0,daimiel
WaterSurf,8869,12,6,0,daimiel
WaterSurf,8869,12,9,0,daimiel
ArtSurf,12613,1,1,56,donana
ArtSurf,12613,1,12,10,donana
ArtSurf,12613,1,3,21,donana
ArtSurf,12613,1,6,7,donana
ArtSurf,12613,1,9,1,donana
BareArea,6426,1,1,108,donana
BareArea,6426,1,12,108,donana
BareArea,6426,1,3,30,donana
BareArea,6426,1,6,10,donana
BareArea,6426,1,9,28,donana
DuneSand,52133,1,1,5,donana
DuneSand,52133,1,12,0,donana
DuneSand,52133,1,3,4,donana
DuneSand,52133,1,6,3,donana
DuneSand,52133,1,9,11,donana
Grass,23898,1,1,28,donana
Grass,23898,1,12,2,donana
Grass,23898,1,3,11,donana
Grass,23898,1,6,2,donana
Grass,23898,1,9,0,donana
HydroRipVeg,39646,1,1,1185,donana
HydroRipVeg,39646,1,12,188,donana
HydroRipVeg,39646,1,3,320,donana
HydroRipVeg,39646,1,6,12,donana
HydroRipVeg,39646,1,9,54,donana
MedConF,76259,1,1,0,donana
MedConF,76259,1,12,0,donana
MedConF,76259,1,3,0,donana
MedConF,76259,1,6,6,donana
MedConF,76259,1,9,1,donana
MedSclF,6483,1,1,0,donana
MedSclF,6483,1,12,3,donana
MedSclF,6483,1,3,1,donana
MedSclF,6483,1,6,0,donana
MedSclF,6483,1,9,2,donana
MedScrub,129201,1,1,0,donana
MedScrub,129201,1,12,0,donana
MedScrub,129201,1,3,0,donana
MedScrub,129201,1,6,0,donana
MedScrub,129201,1,9,2,donana
Reforestation,2747,1,1,0,donana
Reforestation,2747,1,12,0,donana
Reforestation,2747,1,3,0,donana
Reforestation,2747,1,6,0,donana
Reforestation,2747,1,9,0,donana
RipF,418,1,1,1,donana
RipF,418,1,12,2,donana
RipF,418,1,3,0,donana
RipF,418,1,6,0,donana
RipF,418,1,9,0,donana
SaltMar,344960,1,1,3335,donana
SaltMar,344960,1,12,3972,donana
SaltMar,344960,1,3,5670,donana
SaltMar,344960,1,6,4155,donana
SaltMar,344960,1,9,1108,donana
Shrub,6017,1,1,0,donana
Shrub,6017,1,12,0,donana
Shrub,6017,1,3,0,donana
Shrub,6017,1,6,0,donana
Shrub,6017,1,9,0,donana
WaterSurf,41748,1,1,190,donana
WaterSurf,41748,1,12,51,donana
WaterSurf,41748,1,3,153,donana
WaterSurf,41748,1,6,40,donana
WaterSurf,41748,1,9,0,donana
ArtSurf,12613,2,1,0,donana
ArtSurf,12613,2,12,52,donana
ArtSurf,12613,2,3,288,donana
ArtSurf,12613,2,6,12,donana
ArtSurf,12613,2,9,9,donana
BareArea,6426,2,1,15,donana
BareArea,6426,2,12,62,donana
BareArea,6426,2,3,178,donana
BareArea,6426,2,6,137,donana
BareArea,6426,2,9,21,donana
DuneSand,52133,2,1,6,donana
DuneSand,52133,2,12,6,donana
DuneSand,52133,2,3,41,donana
DuneSand,52133,2,6,6,donana
DuneSand,52133,2,9,2,donana
Grass,23898,2,1,0,donana
Grass,23898,2,12,7,donana
Grass,23898,2,3,62,donana
Grass,23898,2,6,1,donana
Grass,23898,2,9,3,donana
HydroRipVeg,39646,2,1,8,donana
HydroRipVeg,39646,2,12,107,donana
HydroRipVeg,39646,2,3,1587,donana
HydroRipVeg,39646,2,6,141,donana
HydroRipVeg,39646,2,9,8,donana
MedConF,76259,2,1,15,donana
MedConF,76259,2,12,11,donana
MedConF,76259,2,3,19,donana
MedConF,76259,2,6,1,donana
MedConF,76259,2,9,3,donana
MedSclF,6483,2,1,0,donana
MedSclF,6483,2,12,14,donana
MedSclF,6483,2,3,5,donana
MedSclF,6483,2,6,0,donana
MedSclF,6483,2,9,4,donana
MedScrub,129201,2,1,5,donana
MedScrub,129201,2,12,0,donana
MedScrub,129201,2,3,3,donana
MedScrub,129201,2,6,0,donana
MedScrub,129201,2,9,0,donana
Reforestation,2747,2,1,0,donana
Reforestation,2747,2,12,0,donana
Reforestation,2747,2,3,0,donana
Reforestation,2747,2,6,0,donana
Reforestation,2747,2,9,0,donana
RipF,418,2,1,0,donana
RipF,418,2,12,5,donana
RipF,418,2,3,5,donana
RipF,418,2,6,0,donana
RipF,418,2,9,0,donana
SaltMar,344960,2,1,754,donana
SaltMar,344960,2,12,20797,donana
SaltMar,344960,2,3,54502,donana
SaltMar,344960,2,6,6776,donana
SaltMar,344960,2,9,5050,donana
Shrub,6017,2,1,0,donana
Shrub,6017,2,12,0,donana
Shrub,6017,2,3,1,donana
Shrub,6017,2,6,0,donana
Shrub,6017,2,9,0,donana
WaterSurf,41748,2,1,853,donana
WaterSurf,41748,2,12,351,donana
WaterSurf,41748,2,3,969,donana
WaterSurf,41748,2,6,396,donana
WaterSurf,41748,2,9,44,donana
ArtSurf,12613,3,1,0,donana
ArtSurf,12613,3,12,0,donana
ArtSurf,12613,3,3,0,donana
ArtSurf,12613,3,6,0,donana
ArtSurf,12613,3,9,0,donana
BareArea,6426,3,1,0,donana
BareArea,6426,3,12,0,donana
BareArea,6426,3,3,0,donana
BareArea,6426,3,6,0,donana
BareArea,6426,3,9,0,donana
DuneSand,52133,3,1,0,donana
DuneSand,52133,3,12,0,donana
DuneSand,52133,3,3,0,donana
DuneSand,52133,3,6,0,donana
DuneSand,52133,3,9,0,donana
Grass,23898,3,1,0,donana
Grass,23898,3,12,0,donana
Grass,23898,3,3,0,donana
Grass,23898,3,6,0,donana
Grass,23898,3,9,0,donana
HydroRipVeg,39646,3,1,0,donana
HydroRipVeg,39646,3,12,0,donana
HydroRipVeg,39646,3,3,0,donana
HydroRipVeg,39646,3,6,0,donana
HydroRipVeg,39646,3,9,0,donana
MedConF,76259,3,1,0,donana
MedConF,76259,3,12,0,donana
MedConF,76259,3,3,0,donana
MedConF,76259,3,6,0,donana
MedConF,76259,3,9,0,donana
MedSclF,6483,3,1,0,donana
MedSclF,6483,3,12,0,donana
MedSclF,6483,3,3,0,donana
MedSclF,6483,3,6,0,donana
MedSclF,6483,3,9,0,donana
MedScrub,129201,3,1,0,donana
MedScrub,129201,3,12,0,donana
MedScrub,129201,3,3,0,donana
MedScrub,129201,3,6,0,donana
MedScrub,129201,3,9,0,donana
Reforestation,2747,3,1,0,donana
Reforestation,2747,3,12,0,donana
Reforestation,2747,3,3,0,donana
Reforestation,2747,3,6,0,donana
Reforestation,2747,3,9,0,donana
RipF,418,3,1,0,donana
RipF,418,3,12,0,donana
RipF,418,3,3,0,donana
RipF,418,3,6,0,donana
RipF,418,3,9,0,donana
SaltMar,344960,3,1,0,donana
SaltMar,344960,3,12,0,donana
SaltMar,344960,3,3,0,donana
SaltMar,344960,3,6,0,donana
SaltMar,344960,3,9,0,donana
Shrub,6017,3,1,0,donana
Shrub,6017,3,12,0,donana
Shrub,6017,3,3,0,donana
Shrub,6017,3,6,0,donana
Shrub,6017,3,9,0,donana
WaterSurf,41748,3,1,0,donana
WaterSurf,41748,3,12,0,donana
WaterSurf,41748,3,3,0,donana
WaterSurf,41748,3,6,0,donana
WaterSurf,41748,3,9,0,donana
ArtSurf,12613,4,1,0,donana
ArtSurf,12613,4,12,0,donana
ArtSurf,12613,4,3,0,donana
ArtSurf,12613,4,6,0,donana
ArtSurf,12613,4,9,0,donana
BareArea,6426,4,1,0,donana
BareArea,6426,4,12,0,donana
BareArea,6426,4,3,0,donana
BareArea,6426,4,6,0,donana
BareArea,6426,4,9,0,donana
DuneSand,52133,4,1,0,donana
DuneSand,52133,4,12,0,donana
DuneSand,52133,4,3,0,donana
DuneSand,52133,4,6,0,donana
DuneSand,52133,4,9,0,donana
Grass,23898,4,1,0,donana
Grass,23898,4,12,0,donana
Grass,23898,4,3,0,donana
Grass,23898,4,6,0,donana
Grass,23898,4,9,0,donana
HydroRipVeg,39646,4,1,0,donana
HydroRipVeg,39646,4,12,0,donana
HydroRipVeg,39646,4,3,0,donana
HydroRipVeg,39646,4,6,0,donana
HydroRipVeg,39646,4,9,0,donana
MedConF,76259,4,1,0,donana
MedConF,76259,4,12,0,donana
MedConF,76259,4,3,0,donana
MedConF,76259,4,6,0,donana
MedConF,76259,4,9,0,donana
MedSclF,6483,4,1,0,donana
MedSclF,6483,4,12,0,donana
MedSclF,6483,4,3,0,donana
MedSclF,6483,4,6,0,donana
MedSclF,6483,4,9,0,donana
MedScrub,129201,4,1,0,donana
MedScrub,129201,4,12,0,donana
MedScrub,129201,4,3,0,donana
MedScrub,129201,4,6,0,donana
MedScrub,129201,4,9,0,donana
Reforestation,2747,4,1,0,donana
Reforestation,2747,4,12,0,donana
Reforestation,2747,4,3,0,donana
Reforestation,2747,4,6,0,donana
Reforestation,2747,4,9,0,donana
RipF,418,4,1,0,donana
RipF,418,4,12,0,donana
RipF,418,4,3,0,donana
RipF,418,4,6,0,donana
RipF,418,4,9,0,donana
SaltMar,344960,4,1,0,donana
SaltMar,344960,4,12,0,donana
SaltMar,344960,4,3,0,donana
SaltMar,344960,4,6,0,donana
SaltMar,344960,4,9,0,donana
Shrub,6017,4,1,0,donana
Shrub,6017,4,12,0,donana
Shrub,6017,4,3,0,donana
Shrub,6017,4,6,0,donana
Shrub,6017,4,9,0,donana
WaterSurf,41748,4,1,0,donana
WaterSurf,41748,4,12,0,donana
WaterSurf,41748,4,3,0,donana
WaterSurf,41748,4,6,0,donana
WaterSurf,41748,4,9,0,donana
ArtSurf,12613,5,1,0,donana
ArtSurf,12613,5,12,0,donana
ArtSurf,12613,5,3,0,donana
ArtSurf,12613,5,6,0,donana
ArtSurf,12613,5,9,0,donana
BareArea,6426,5,1,0,donana
BareArea,6426,5,12,0,donana
BareArea,6426,5,3,0,donana
BareArea,6426,5,6,0,donana
BareArea,6426,5,9,0,donana
DuneSand,52133,5,1,0,donana
DuneSand,52133,5,12,0,donana
DuneSand,52133,5,3,0,donana
DuneSand,52133,5,6,0,donana
DuneSand,52133,5,9,0,donana
Grass,23898,5,1,0,donana
Grass,23898,5,12,0,donana
Grass,23898,5,3,0,donana
Grass,23898,5,6,0,donana
Grass,23898,5,9,0,donana
HydroRipVeg,39646,5,1,0,donana
HydroRipVeg,39646,5,12,0,donana
HydroRipVeg,39646,5,3,0,donana
HydroRipVeg,39646,5,6,0,donana
HydroRipVeg,39646,5,9,0,donana
MedConF,76259,5,1,0,donana
MedConF,76259,5,12,0,donana
MedConF,76259,5,3,0,donana
MedConF,76259,5,6,0,donana
MedConF,76259,5,9,0,donana
MedSclF,6483,5,1,0,donana
MedSclF,6483,5,12,0,donana
MedSclF,6483,5,3,0,donana
MedSclF,6483,5,6,0,donana
MedSclF,6483,5,9,0,donana
MedScrub,129201,5,1,0,donana
MedScrub,129201,5,12,0,donana
MedScrub,129201,5,3,0,donana
MedScrub,129201,5,6,0,donana
MedScrub,129201,5,9,0,donana
Reforestation,2747,5,1,0,donana
Reforestation,2747,5,12,0,donana
Reforestation,2747,5,3,0,donana
Reforestation,2747,5,6,0,donana
Reforestation,2747,5,9,0,donana
RipF,418,5,1,0,donana
RipF,418,5,12,0,donana
RipF,418,5,3,0,donana
RipF,418,5,6,0,donana
RipF,418,5,9,0,donana
SaltMar,344960,5,1,0,donana
SaltMar,344960,5,12,0,donana
SaltMar,344960,5,3,0,donana
SaltMar,344960,5,6,0,donana
SaltMar,344960,5,9,0,donana
Shrub,6017,5,1,0,donana
Shrub,6017,5,12,0,donana
Shrub,6017,5,3,0,donana
Shrub,6017,5,6,0,donana
Shrub,6017,5,9,0,donana
WaterSurf,41748,5,1,0,donana
WaterSurf,41748,5,12,0,donana
WaterSurf,41748,5,3,0,donana
WaterSurf,41748,5,6,0,donana
WaterSurf,41748,5,9,0,donana
ArtSurf,12613,6,1,0,donana
ArtSurf,12613,6,12,0,donana
ArtSurf,12613,6,3,0,donana
ArtSurf,12613,6,6,0,donana
ArtSurf,12613,6,9,0,donana
BareArea,6426,6,1,0,donana
BareArea,6426,6,12,0,donana
BareArea,6426,6,3,0,donana
BareArea,6426,6,6,0,donana
BareArea,6426,6,9,0,donana
DuneSand,52133,6,1,0,donana
DuneSand,52133,6,12,0,donana
DuneSand,52133,6,3,0,donana
DuneSand,52133,6,6,0,donana
DuneSand,52133,6,9,0,donana
Grass,23898,6,1,0,donana
Grass,23898,6,12,0,donana
Grass,23898,6,3,0,donana
Grass,23898,6,6,0,donana
Grass,23898,6,9,0,donana
HydroRipVeg,39646,6,1,0,donana
HydroRipVeg,39646,6,12,0,donana
HydroRipVeg,39646,6,3,0,donana
HydroRipVeg,39646,6,6,0,donana
HydroRipVeg,39646,6,9,0,donana
MedConF,76259,6,1,0,donana
MedConF,76259,6,12,0,donana
MedConF,76259,6,3,0,donana
MedConF,76259,6,6,0,donana
MedConF,76259,6,9,0,donana
MedSclF,6483,6,1,0,donana
MedSclF,6483,6,12,0,donana
MedSclF,6483,6,3,0,donana
MedSclF,6483,6,6,0,donana
MedSclF,6483,6,9,0,donana
MedScrub,129201,6,1,0,donana
MedScrub,129201,6,12,0,donana
MedScrub,129201,6,3,0,donana
MedScrub,129201,6,6,0,donana
MedScrub,129201,6,9,0,donana
Reforestation,2747,6,1,0,donana
Reforestation,2747,6,12,0,donana
Reforestation,2747,6,3,0,donana
Reforestation,2747,6,6,0,donana
Reforestation,2747,6,9,0,donana
RipF,418,6,1,0,donana
RipF,418,6,12,0,donana
RipF,418,6,3,0,donana
RipF,418,6,6,0,donana
RipF,418,6,9,0,donana
SaltMar,344960,6,1,0,donana
SaltMar,344960,6,12,0,donana
SaltMar,344960,6,3,0,donana
SaltMar,344960,6,6,0,donana
SaltMar,344960,6,9,0,donana
Shrub,6017,6,1,0,donana
Shrub,6017,6,12,0,donana
Shrub,6017,6,3,0,donana
Shrub,6017,6,6,0,donana
Shrub,6017,6,9,0,donana
WaterSurf,41748,6,1,0,donana
WaterSurf,41748,6,12,0,donana
WaterSurf,41748,6,3,0,donana
WaterSurf,41748,6,6,0,donana
WaterSurf,41748,6,9,0,donana
ArtSurf,12613,7,1,0,donana
ArtSurf,12613,7,12,0,donana
ArtSurf,12613,7,3,0,donana
ArtSurf,12613,7,6,0,donana
ArtSurf,12613,7,9,0,donana
BareArea,6426,7,1,0,donana
BareArea,6426,7,12,0,donana
BareArea,6426,7,3,0,donana
BareArea,6426,7,6,0,donana
BareArea,6426,7,9,0,donana
DuneSand,52133,7,1,0,donana
DuneSand,52133,7,12,0,donana
DuneSand,52133,7,3,0,donana
DuneSand,52133,7,6,0,donana
DuneSand,52133,7,9,0,donana
Grass,23898,7,1,0,donana
Grass,23898,7,12,0,donana
Grass,23898,7,3,0,donana
Grass,23898,7,6,0,donana
Grass,23898,7,9,0,donana
HydroRipVeg,39646,7,1,0,donana
HydroRipVeg,39646,7,12,0,donana
HydroRipVeg,39646,7,3,0,donana
HydroRipVeg,39646,7,6,0,donana
HydroRipVeg,39646,7,9,0,donana
MedConF,76259,7,1,0,donana
MedConF,76259,7,12,0,donana
MedConF,76259,7,3,0,donana
MedConF,76259,7,6,0,donana
MedConF,76259,7,9,0,donana
MedSclF,6483,7,1,0,donana
MedSclF,6483,7,12,0,donana
MedSclF,6483,7,3,0,donana
MedSclF,6483,7,6,0,donana
MedSclF,6483,7,9,0,donana
MedScrub,129201,7,1,0,donana
MedScrub,129201,7,12,0,donana
MedScrub,129201,7,3,0,donana
MedScrub,129201,7,6,0,donana
MedScrub,129201,7,9,0,donana
Reforestation,2747,7,1,0,donana
Reforestation,2747,7,12,0,donana
Reforestation,2747,7,3,0,donana
Reforestation,2747,7,6,0,donana
Reforestation,2747,7,9,0,donana
RipF,418,7,1,0,donana
RipF,418,7,12,0,donana
RipF,418,7,3,0,donana
RipF,418,7,6,0,donana
RipF,418,7,9,0,donana
SaltMar,344960,7,1,0,donana
SaltMar,344960,7,12,0,donana
SaltMar,344960,7,3,0,donana
SaltMar,344960,7,6,0,donana
SaltMar,344960,7,9,0,donana
Shrub,6017,7,1,0,donana
Shrub,6017,7,12,0,donana
Shrub,6017,7,3,0,donana
Shrub,6017,7,6,0,donana
Shrub,6017,7,9,0,donana
WaterSurf,41748,7,1,0,donana
WaterSurf,41748,7,12,0,donana
WaterSurf,41748,7,3,0,donana
WaterSurf,41748,7,6,0,donana
WaterSurf,41748,7,9,0,donana
ArtSurf,12613,8,1,0,donana
ArtSurf,12613,8,12,0,donana
ArtSurf,12613,8,3,0,donana
ArtSurf,12613,8,6,0,donana
ArtSurf,12613,8,9,0,donana
BareArea,6426,8,1,0,donana
BareArea,6426,8,12,0,donana
BareArea,6426,8,3,0,donana
BareArea,6426,8,6,0,donana
BareArea,6426,8,9,0,donana
DuneSand,52133,8,1,0,donana
DuneSand,52133,8,12,0,donana
DuneSand,52133,8,3,0,donana
DuneSand,52133,8,6,0,donana
DuneSand,52133,8,9,0,donana
Grass,23898,8,1,0,donana
Grass,23898,8,12,0,donana
Grass,23898,8,3,0,donana
Grass,23898,8,6,0,donana
Grass,23898,8,9,0,donana
HydroRipVeg,39646,8,1,0,donana
HydroRipVeg,39646,8,12,0,donana
HydroRipVeg,39646,8,3,0,donana
HydroRipVeg,39646,8,6,0,donana
HydroRipVeg,39646,8,9,0,donana
MedConF,76259,8,1,0,donana
MedConF,76259,8,12,0,donana
MedConF,76259,8,3,0,donana
MedConF,76259,8,6,0,donana
MedConF,76259,8,9,0,donana
MedSclF,6483,8,1,0,donana
MedSclF,6483,8,12,0,donana
MedSclF,6483,8,3,0,donana
MedSclF,6483,8,6,0,donana
MedSclF,6483,8,9,0,donana
MedScrub,129201,8,1,0,donana
MedScrub,129201,8,12,0,donana
MedScrub,129201,8,3,0,donana
MedScrub,129201,8,6,0,donana
MedScrub,129201,8,9,0,donana
Reforestation,2747,8,1,0,donana
Reforestation,2747,8,12,0,donana
Reforestation,2747,8,3,0,donana
Reforestation,2747,8,6,0,donana
Reforestation,2747,8,9,0,donana
RipF,418,8,1,0,donana
RipF,418,8,12,0,donana
RipF,418,8,3,0,donana
RipF,418,8,6,0,donana
RipF,418,8,9,0,donana
SaltMar,344960,8,1,0,donana
SaltMar,344960,8,12,0,donana
SaltMar,344960,8,3,0,donana
SaltMar,344960,8,6,0,donana
SaltMar,344960,8,9,0,donana
Shrub,6017,8,1,0,donana
Shrub,6017,8,12,0,donana
Shrub,6017,8,3,0,donana
Shrub,6017,8,6,0,donana
Shrub,6017,8,9,0,donana
WaterSurf,41748,8,1,0,donana
WaterSurf,41748,8,12,0,donana
WaterSurf,41748,8,3,0,donana
WaterSurf,41748,8,6,0,donana
WaterSurf,41748,8,9,0,donana
ArtSurf,12613,9,1,0,donana
ArtSurf,12613,9,12,0,donana
ArtSurf,12613,9,3,0,donana
ArtSurf,12613,9,6,0,donana
ArtSurf,12613,9,9,0,donana
BareArea,6426,9,1,0,donana
BareArea,6426,9,12,0,donana
BareArea,6426,9,3,0,donana
BareArea,6426,9,6,0,donana
BareArea,6426,9,9,0,donana
DuneSand,52133,9,1,0,donana
DuneSand,52133,9,12,0,donana
DuneSand,52133,9,3,0,donana
DuneSand,52133,9,6,0,donana
DuneSand,52133,9,9,0,donana
Grass,23898,9,1,0,donana
Grass,23898,9,12,0,donana
