Id_SNVeg,n_total,mes,escala,n,parque
Grass,647,2,3,0,aiguestortes
Grass,647,2,6,0,aiguestortes
Grass,647,2,9,0,aiguestortes
HydroRipVeg,599,2,1,0,aiguestortes
HydroRipVeg,599,2,12,0,aiguestortes
HydroRipVeg,599,2,3,0,aiguestortes
HydroRipVeg,599,2,6,0,aiguestortes
HydroRipVeg,599,2,9,0,aiguestortes
RipF,223,2,1,0,aiguestortes
RipF,223,2,12,0,aiguestortes
RipF,223,2,3,0,aiguestortes
RipF,223,2,6,0,aiguestortes
RipF,223,2,9,0,aiguestortes
RockScreeVeg,60535,2,1,0,aiguestortes
RockScreeVeg,60535,2,12,0,aiguestortes
RockScreeVeg,60535,2,3,0,aiguestortes
RockScreeVeg,60535,2,6,0,aiguestortes
RockScreeVeg,60535,2,9,0,aiguestortes
Shrub,528,2,1,0,aiguestortes
Shrub,528,2,12,0,aiguestortes
Shrub,528,2,3,0,aiguestortes
Shrub,528,2,6,0,aiguestortes
Shrub,528,2,9,0,aiguestortes
TempDecF,913,2,1,0,aiguestortes
TempDecF,913,2,12,0,aiguestortes
TempDecF,913,2,3,0,aiguestortes
TempDecF,913,2,6,0,aiguestortes
TempDecF,913,2,9,0,aiguestortes
WaterSurf,4432,2,1,0,aiguestortes
WaterSurf,4432,2,12,0,aiguestortes
WaterSurf,4432,2,3,0,aiguestortes
WaterSurf,4432,2,6,1,aiguestortes
WaterSurf,4432,2,9,9,aiguestortes
AlpConF,47131,3,1,0,aiguestortes
AlpConF,47131,3,12,0,aiguestortes
AlpConF,47131,3,3,0,aiguestortes
AlpConF,47131,3,6,0,aiguestortes
AlpConF,47131,3,9,0,aiguestortes
AlpScrGr,90046,3,1,0,aiguestortes
AlpScrGr,90046,3,12,0,aiguestortes
AlpScrGr,90046,3,3,0,aiguestortes
AlpScrGr,90046,3,6,0,aiguestortes
AlpScrGr,90046,3,9,0,aiguestortes
Grass,650,3,1,0,aiguestortes
Grass,650,3,12,0,aiguestortes
Grass,650,3,3,0,aiguestortes
Grass,650,3,6,0,aiguestortes
Grass,650,3,9,0,aiguestortes
HydroRipVeg,599,3,1,0,aiguestortes
HydroRipVeg,599,3,12,0,aiguestortes
HydroRipVeg,599,3,3,0,aiguestortes
HydroRipVeg,599,3,6,0,aiguestortes
HydroRipVeg,599,3,9,0,aiguestortes
RipF,223,3,1,0,aiguestortes
RipF,223,3,12,0,aiguestortes
RipF,223,3,3,0,aiguestortes
RipF,223,3,6,0,aiguestortes
RipF,223,3,9,0,aiguestortes
RockScreeVeg,59792,3,1,0,aiguestortes
RockScreeVeg,59792,3,12,0,aiguestortes
RockScreeVeg,59792,3,3,0,aiguestortes
RockScreeVeg,59792,3,6,0,aiguestortes
RockScreeVeg,59792,3,9,0,aiguestortes
Shrub,528,3,1,0,aiguestortes
Shrub,528,3,12,0,aiguestortes
Shrub,528,3,3,0,aiguestortes
Shrub,528,3,6,0,aiguestortes
Shrub,528,3,9,0,aiguestortes
TempDecF,913,3,1,0,aiguestortes
TempDecF,913,3,12,0,aiguestortes
TempDecF,913,3,3,0,aiguestortes
TempDecF,913,3,6,0,aiguestortes
TempDecF,913,3,9,0,aiguestortes
WaterSurf,4426,3,1,0,aiguestortes
WaterSurf,4426,3,12,0,aiguestortes
WaterSurf,4426,3,3,0,aiguestortes
WaterSurf,4426,3,6,0,aiguestortes
WaterSurf,4426,3,9,0,aiguestortes
AlpConF,47129,4,1,0,aiguestortes
AlpConF,47129,4,12,0,aiguestortes
AlpConF,47129,4,3,0,aiguestortes
AlpConF,47129,4,6,0,aiguestortes
AlpConF,47129,4,9,0,aiguestortes
AlpScrGr,89976,4,1,0,aiguestortes
AlpScrGr,89976,4,12,0,aiguestortes
AlpScrGr,89976,4,3,0,aiguestortes
AlpScrGr,89976,4,6,0,aiguestortes
AlpScrGr,89976,4,9,0,aiguestortes
Grass,650,4,1,0,aiguestortes
Grass,650,4,12,0,aiguestortes
Grass,650,4,3,0,aiguestortes
Grass,650,4,6,0,aiguestortes
Grass,650,4,9,0,aiguestortes
HydroRipVeg,599,4,1,0,aiguestortes
HydroRipVeg,599,4,12,0,aiguestortes
HydroRipVeg,599,4,3,0,aiguestortes
HydroRipVeg,599,4,6,0,aiguestortes
HydroRipVeg,599,4,9,0,aiguestortes
RipF,223,4,1,0,aiguestortes
RipF,223,4,12,0,aiguestortes
RipF,223,4,3,0,aiguestortes
RipF,223,4,6,0,aiguestortes
RipF,223,4,9,0,aiguestortes
RockScreeVeg,59380,4,1,0,aiguestortes
RockScreeVeg,59380,4,12,0,aiguestortes
RockScreeVeg,59380,4,3,0,aiguestortes
RockScreeVeg,59380,4,6,0,aiguestortes
RockScreeVeg,59380,4,9,0,aiguestortes
Shrub,528,4,1,0,aiguestortes
Shrub,528,4,12,0,aiguestortes
Shrub,528,4,3,0,aiguestortes
Shrub,528,4,6,0,aiguestortes
Shrub,528,4,9,0,aiguestortes
TempDecF,913,4,1,0,aiguestortes
TempDecF,913,4,12,0,aiguestortes
TempDecF,913,4,3,0,aiguestortes
TempDecF,913,4,6,0,aiguestortes
TempDecF,913,4,9,0,aiguestortes
WaterSurf,4420,4,1,0,aiguestortes
WaterSurf,4420,4,12,0,aiguestortes
WaterSurf,4420,4,3,0,aiguestortes
WaterSurf,4420,4,6,0,aiguestortes
WaterSurf,4420,4,9,0,aiguestortes
AlpConF,47125,5,1,0,aiguestortes
AlpConF,47125,5,12,0,aiguestortes
AlpConF,47125,5,3,0,aiguestortes
AlpConF,47125,5,6,0,aiguestortes
AlpConF,47125,5,9,0,aiguestortes
AlpScrGr,89502,5,1,0,aiguestortes
AlpScrGr,89502,5,12,0,aiguestortes
AlpScrGr,89502,5,3,0,aiguestortes
AlpScrGr,89502,5,6,0,aiguestortes
AlpScrGr,89502,5,9,0,aiguestortes
Grass,650,5,1,0,aiguestortes
Grass,650,5,12,0,aiguestortes
Grass,650,5,3,0,aiguestortes
Grass,650,5,6,0,aiguestortes
Grass,650,5,9,0,aiguestortes
HydroRipVeg,599,5,1,0,aiguestortes
HydroRipVeg,599,5,12,0,aiguestortes
HydroRipVeg,599,5,3,0,aiguestortes
HydroRipVeg,599,5,6,0,aiguestortes
HydroRipVeg,599,5,9,0,aiguestortes
RipF,223,5,1,0,aiguestortes
RipF,223,5,12,0,aiguestortes
RipF,223,5,3,0,aiguestortes
RipF,223,5,6,0,aiguestortes
RipF,223,5,9,0,aiguestortes
RockScreeVeg,58338,5,1,0,aiguestortes
RockScreeVeg,58338,5,12,0,aiguestortes
RockScreeVeg,58338,5,3,0,aiguestortes
RockScreeVeg,58338,5,6,0,aiguestortes
RockScreeVeg,58338,5,9,0,aiguestortes
Shrub,528,5,1,0,aiguestortes
Shrub,528,5,12,0,aiguestortes
Shrub,528,5,3,0,aiguestortes
Shrub,528,5,6,0,aiguestortes
Shrub,528,5,9,0,aiguestortes
TempDecF,913,5,1,0,aiguestortes
TempDecF,913,5,12,0,aiguestortes
TempDecF,913,5,3,0,aiguestortes
TempDecF,913,5,6,0,aiguestortes
TempDecF,913,5,9,0,aiguestortes
WaterSurf,4420,5,1,0,aiguestortes
WaterSurf,4420,5,12,0,aiguestortes
WaterSurf,4420,5,3,0,aiguestortes
WaterSurf,4420,5,6,0,aiguestortes
WaterSurf,4420,5,9,0,aiguestortes
AlpConF,47156,6,1,0,aiguestortes
AlpConF,47156,6,12,0,aiguestortes
AlpConF,47156,6,3,0,aiguestortes
AlpConF,47156,6,6,0,aiguestortes
AlpConF,47156,6,9,0,aiguestortes
AlpScrGr,89985,6,1,0,aiguestortes
AlpScrGr,89985,6,12,0,aiguestortes
AlpScrGr,89985,6,3,0,aiguestortes
AlpScrGr,89985,6,6,0,aiguestortes
AlpScrGr,89985,6,9,0,aiguestortes
Grass,650,6,1,0,aiguestortes
Grass,650,6,12,0,aiguestortes
Grass,650,6,3,0,aiguestortes
Grass,650,6,6,0,aiguestortes
Grass,650,6,9,0,aiguestortes
HydroRipVeg,599,6,1,0,aiguestortes
HydroRipVeg,599,6,12,0,aiguestortes
HydroRipVeg,599,6,3,0,aiguestortes
HydroRipVeg,599,6,6,0,aiguestortes
HydroRipVeg,599,6,9,0,aiguestortes
RipF,223,6,1,0,aiguestortes
RipF,223,6,12,0,aiguestortes
RipF,223,6,3,0,aiguestortes
RipF,223,6,6,0,aiguestortes
RipF,223,6,9,0,aiguestortes
RockScreeVeg,59389,6,1,0,aiguestortes
RockScreeVeg,59389,6,12,0,aiguestortes
RockScreeVeg,59389,6,3,0,aiguestortes
RockScreeVeg,59389,6,6,0,aiguestortes
RockScreeVeg,59389,6,9,0,aiguestortes
Shrub,528,6,1,0,aiguestortes
Shrub,528,6,12,0,aiguestortes
Shrub,528,6,3,0,aiguestortes
Shrub,528,6,6,0,aiguestortes
Shrub,528,6,9,0,aiguestortes
TempDecF,913,6,1,0,aiguestortes
TempDecF,913,6,12,0,aiguestortes
TempDecF,913,6,3,0,aiguestortes
TempDecF,913,6,6,0,aiguestortes
TempDecF,913,6,9,0,aiguestortes
WaterSurf,4420,6,1,0,aiguestortes
WaterSurf,4420,6,12,0,aiguestortes
WaterSurf,4420,6,3,0,aiguestortes
WaterSurf,4420,6,6,0,aiguestortes
WaterSurf,4420,6,9,0,aiguestortes
AlpConF,47156,7,1,0,aiguestortes
AlpConF,47156,7,12,0,aiguestortes
AlpConF,47156,7,3,0,aiguestortes
AlpConF,47156,7,6,0,aiguestortes
AlpConF,47156,7,9,0,aiguestortes
AlpScrGr,90194,7,1,0,aiguestortes
AlpScrGr,90194,7,12,0,aiguestortes
AlpScrGr,90194,7,3,0,aiguestortes
AlpScrGr,90194,7,6,0,aiguestortes
AlpScrGr,90194,7,9,0,aiguestortes
Grass,650,7,1,0,aiguestortes
Grass,650,7,12,0,aiguestortes
Grass,650,7,3,0,aiguestortes
Grass,650,7,6,0,aiguestortes
Grass,650,7,9,0,aiguestortes
HydroRipVeg,599,7,1,0,aiguestortes
HydroRipVeg,599,7,12,0,aiguestortes
HydroRipVeg,599,7,3,0,aiguestortes
HydroRipVeg,599,7,6,0,aiguestortes
HydroRipVeg,599,7,9,0,aiguestortes
RipF,223,7,1,0,aiguestortes
RipF,223,7,12,0,aiguestortes
RipF,223,7,3,0,aiguestortes
RipF,223,7,6,0,aiguestortes
RipF,223,7,9,0,aiguestortes
RockScreeVeg,59993,7,1,0,aiguestortes
RockScreeVeg,59993,7,12,0,aiguestortes
RockScreeVeg,59993,7,3,0,aiguestortes
RockScreeVeg,59993,7,6,0,aiguestortes
RockScreeVeg,59993,7,9,0,aiguestortes
Shrub,528,7,1,0,aiguestortes
Shrub,528,7,12,0,aiguestortes
Shrub,528,7,3,0,aiguestortes
Shrub,528,7,6,0,aiguestortes
Shrub,528,7,9,0,aiguestortes
TempDecF,913,7,1,0,aiguestortes
TempDecF,913,7,12,0,aiguestortes
TempDecF,913,7,3,0,aiguestortes
TempDecF,913,7,6,0,aiguestortes
TempDecF,913,7,9,0,aiguestortes
WaterSurf,4420,7,1,0,aiguestortes
WaterSurf,4420,7,12,0,aiguestortes
WaterSurf,4420,7,3,0,aiguestortes
WaterSurf,4420,7,6,0,aiguestortes
WaterSurf,4420,7,9,0,aiguestortes
AlpConF,47156,8,1,184,aiguestortes
AlpConF,47156,8,12,6745,aiguestortes
AlpConF,47156,8,3,10834,aiguestortes
AlpConF,47156,8,6,706,aiguestortes
AlpConF,47156,8,9,362,aiguestortes
AlpScrGr,90902,8,1,3004,aiguestortes
AlpScrGr,90902,8,12,8932,aiguestortes
AlpScrGr,90902,8,3,21830,aiguestortes
AlpScrGr,90902,8,6,1780,aiguestortes
AlpScrGr,90902,8,9,1425,aiguestortes
Grass,650,8,1,3,aiguestortes
Grass,650,8,12,33,aiguestortes
Grass,650,8,3,446,aiguestortes
Grass,650,8,6,21,aiguestortes
Grass,650,8,9,4,aiguestortes
HydroRipVeg,599,8,1,2,aiguestortes
HydroRipVeg,599,8,12,53,aiguestortes
HydroRipVeg,599,8,3,258,aiguestortes
HydroRipVeg,599,8,6,16,aiguestortes
HydroRipVeg,599,8,9,4,aiguestortes
RipF,223,8,1,6,aiguestortes
RipF,223,8,12,32,aiguestortes
RipF,223,8,3,35,aiguestortes
RipF,223,8,6,4,aiguestortes
RipF,223,8,9,0,aiguestortes
RockScreeVeg,61591,8,1,1524,aiguestortes
RockScreeVeg,61591,8,12,4330,aiguestortes
RockScreeVeg,61591,8,3,17821,aiguestortes
RockScreeVeg,61591,8,6,1671,aiguestortes
RockScreeVeg,61591,8,9,1540,aiguestortes
Shrub,528,8,1,2,aiguestortes
Shrub,528,8,12,129,aiguestortes
Shrub,528,8,3,178,aiguestortes
Shrub,528,8,6,11,aiguestortes
Shrub,528,8,9,6,aiguestortes
TempDecF,913,8,1,6,aiguestortes
TempDecF,913,8,12,71,aiguestortes
TempDecF,913,8,3,63,aiguestortes
TempDecF,913,8,6,4,aiguestortes
TempDecF,913,8,9,0,aiguestortes
WaterSurf,4420,8,1,63,aiguestortes
WaterSurf,4420,8,12,491,aiguestortes
WaterSurf,4420,8,3,655,aiguestortes
WaterSurf,4420,8,6,146,aiguestortes
WaterSurf,4420,8,9,199,aiguestortes
AlpConF,47133,9,1,0,aiguestortes
AlpConF,47133,9,12,1,aiguestortes
AlpConF,47133,9,3,98,aiguestortes
AlpConF,47133,9,6,19,aiguestortes
AlpConF,47133,9,9,20,aiguestortes
AlpScrGr,91031,9,1,2,aiguestortes
AlpScrGr,91031,9,12,462,aiguestortes
AlpScrGr,91031,9,3,1644,aiguestortes
AlpScrGr,91031,9,6,59,aiguestortes
AlpScrGr,91031,9,9,215,aiguestortes
Grass,650,9,1,0,aiguestortes
Grass,650,9,12,0,aiguestortes
Grass,650,9,3,147,aiguestortes
Grass,650,9,6,0,aiguestortes
Grass,650,9,9,2,aiguestortes
HydroRipVeg,599,9,1,0,aiguestortes
HydroRipVeg,599,9,12,0,aiguestortes
HydroRipVeg,599,9,3,34,aiguestortes
HydroRipVeg,599,9,6,1,aiguestortes
HydroRipVeg,599,9,9,3,aiguestortes
RipF,223,9,1,0,aiguestortes
RipF,223,9,12,0,aiguestortes
RipF,223,9,3,1,aiguestortes
RipF,223,9,6,0,aiguestortes
RipF,223,9,9,0,aiguestortes
RockScreeVeg,61732,9,1,0,aiguestortes
RockScreeVeg,61732,9,12,252,aiguestortes
RockScreeVeg,61732,9,3,29,aiguestortes
RockScreeVeg,61732,9,6,46,aiguestortes
RockScreeVeg,61732,9,9,193,aiguestortes
Shrub,528,9,1,0,aiguestortes
Shrub,528,9,12,0,aiguestortes
Shrub,528,9,3,3,aiguestortes
Shrub,528,9,6,0,aiguestortes
Shrub,528,9,9,0,aiguestortes
TempDecF,913,9,1,0,aiguestortes
TempDecF,913,9,12,0,aiguestortes
TempDecF,913,9,3,0,aiguestortes
TempDecF,913,9,6,0,aiguestortes
TempDecF,913,9,9,0,aiguestortes
WaterSurf,4423,9,1,0,aiguestortes
WaterSurf,4423,9,12,5,aiguestortes
WaterSurf,4423,9,3,8,aiguestortes
WaterSurf,4423,9,6,3,aiguestortes
WaterSurf,4423,9,9,4,aiguestortes
AlpConF,47131,10,1,0,aiguestortes
AlpConF,47131,10,12,0,aiguestortes
AlpConF,47131,10,3,0,aiguestortes
AlpConF,47131,10,6,0,aiguestortes
AlpConF,47131,10,9,0,aiguestortes
AlpScrGr,90476,10,1,0,aiguestortes
AlpScrGr,90476,10,12,0,aiguestortes
AlpScrGr,90476,10,3,0,aiguestortes
AlpScrGr,90476,10,6,0,aiguestortes
AlpScrGr,90476,10,9,0,aiguestortes
Grass,650,10,1,0,aiguestortes
Grass,650,10,12,0,aiguestortes
Grass,650,10,3,0,aiguestortes
Grass,650,10,6,0,aiguestortes
Grass,650,10,9,0,aiguestortes
HydroRipVeg,599,10,1,0,aiguestortes
HydroRipVeg,599,10,12,0,aiguestortes
HydroRipVeg,599,10,3,0,aiguestortes
HydroRipVeg,599,10,6,0,aiguestortes
HydroRipVeg,599,10,9,0,aiguestortes
RipF,223,10,1,0,aiguestortes
RipF,223,10,12,0,aiguestortes
RipF,223,10,3,0,aiguestortes
RipF,223,10,6,0,aiguestortes
RipF,223,10,9,0,aiguestortes
RockScreeVeg,60534,10,1,0,aiguestortes
RockScreeVeg,60534,10,12,0,aiguestortes
RockScreeVeg,60534,10,3,0,aiguestortes
RockScreeVeg,60534,10,6,0,aiguestortes
RockScreeVeg,60534,10,9,0,aiguestortes
Shrub,528,10,1,0,aiguestortes
Shrub,528,10,12,0,aiguestortes
Shrub,528,10,3,0,aiguestortes
Shrub,528,10,6,0,aiguestortes
Shrub,528,10,9,0,aiguestortes
TempDecF,913,10,1,0,aiguestortes
TempDecF,913,10,12,0,aiguestortes
TempDecF,913,10,3,0,aiguestortes
TempDecF,913,10,6,0,aiguestortes
TempDecF,913,10,9,0,aiguestortes
WaterSurf,4420,10,1,0,aiguestortes
WaterSurf,4420,10,12,0,aiguestortes
WaterSurf,4420,10,3,0,aiguestortes
WaterSurf,4420,10,6,0,aiguestortes
WaterSurf,4420,10,9,0,aiguestortes
AlpConF,47073,11,1,0,aiguestortes
AlpConF,47073,11,12,0,aiguestortes
AlpConF,47073,11,3,0,aiguestortes
AlpConF,47073,11,6,0,aiguestortes
AlpConF,47073,11,9,0,aiguestortes
AlpScrGr,89988,11,1,0,aiguestortes
AlpScrGr,89988,11,12,0,aiguestortes
AlpScrGr,89988,11,3,0,aiguestortes
AlpScrGr,89988,11,6,0,aiguestortes
AlpScrGr,89988,11,9,0,aiguestortes
Grass,648,11,1,0,aiguestortes
Grass,648,11,12,0,aiguestortes
Grass,648,11,3,0,aiguestortes
Grass,648,11,6,0,aiguestortes
Grass,648,11,9,0,aiguestortes
HydroRipVeg,599,11,1,0,aiguestortes
HydroRipVeg,599,11,12,0,aiguestortes
HydroRipVeg,599,11,3,0,aiguestortes
HydroRipVeg,599,11,6,0,aiguestortes
HydroRipVeg,599,11,9,0,aiguestortes
RipF,223,11,1,0,aiguestortes
RipF,223,11,12,0,aiguestortes
RipF,223,11,3,0,aiguestortes
RipF,223,11,6,0,aiguestortes
RipF,223,11,9,0,aiguestortes
RockScreeVeg,59406,11,1,0,aiguestortes
RockScreeVeg,59406,11,12,0,aiguestortes
RockScreeVeg,59406,11,3,0,aiguestortes
RockScreeVeg,59406,11,6,0,aiguestortes
RockScreeVeg,59406,11,9,0,aiguestortes
Shrub,528,11,1,0,aiguestortes
Shrub,528,11,12,0,aiguestortes
Shrub,528,11,3,0,aiguestortes
Shrub,528,11,6,0,aiguestortes
Shrub,528,11,9,0,aiguestortes
TempDecF,913,11,1,0,aiguestortes
TempDecF,913,11,12,0,aiguestortes
TempDecF,913,11,3,0,aiguestortes
TempDecF,913,11,6,0,aiguestortes
TempDecF,913,11,9,0,aiguestortes
WaterSurf,4420,11,1,0,aiguestortes
WaterSurf,4420,11,12,0,aiguestortes
WaterSurf,4420,11,3,0,aiguestortes
WaterSurf,4420,11,6,0,aiguestortes
WaterSurf,4420,11,9,0,aiguestortes
AlpConF,46858,12,1,0,aiguestortes
AlpConF,46858,12,12,0,aiguestortes
AlpConF,46858,12,3,0,aiguestortes
AlpConF,46858,12,6,0,aiguestortes
AlpConF,46858,12,9,0,aiguestortes
AlpScrGr,89999,12,1,0,aiguestortes
AlpScrGr,89999,12,12,0,aiguestortes
AlpScrGr,89999,12,3,0,aiguestortes
AlpScrGr,89999,12,6,0,aiguestortes
AlpScrGr,89999,12,9,0,aiguestortes
Grass,643,12,1,0,aiguestortes
Grass,643,12,12,0,aiguestortes
Grass,643,12,3,0,aiguestortes
Grass,643,12,6,0,aiguestortes
Grass,643,12,9,0,aiguestortes
HydroRipVeg,599,12,1,0,aiguestortes
HydroRipVeg,599,12,12,0,aiguestortes
HydroRipVeg,599,12,3,0,aiguestortes
HydroRipVeg,599,12,6,0,aiguestortes
HydroRipVeg,599,12,9,0,aiguestortes
RipF,223,12,1,0,aiguestortes
RipF,223,12,12,0,aiguestortes
RipF,223,12,3,0,aiguestortes
RipF,223,12,6,0,aiguestortes
RipF,223,12,9,0,aiguestortes
RockScreeVeg,59577,12,1,0,aiguestortes
RockScreeVeg,59577,12,12,0,aiguestortes
RockScreeVeg,59577,12,3,0,aiguestortes
RockScreeVeg,59577,12,6,0,aiguestortes
RockScreeVeg,59577,12,9,0,aiguestortes
Shrub,528,12,1,0,aiguestortes
Shrub,528,12,12,0,aiguestortes
Shrub,528,12,3,0,aiguestortes
Shrub,528,12,6,0,aiguestortes
Shrub,528,12,9,0,aiguestortes
TempDecF,904,12,1,0,aiguestortes
TempDecF,904,12,12,0,aiguestortes
TempDecF,904,12,3,0,aiguestortes
TempDecF,904,12,6,0,aiguestortes
TempDecF,904,12,9,0,aiguestortes
WaterSurf,4422,12,1,0,aiguestortes
WaterSurf,4422,12,12,0,aiguestortes
WaterSurf,4422,12,3,0,aiguestortes
WaterSurf,4422,12,6,0,aiguestortes
WaterSurf,4422,12,9,0,aiguestortes
ArtSurf,7418,1,1,0,cabaneros
ArtSurf,7418,1,12,0,cabaneros
ArtSurf,7418,1,3,0,cabaneros
ArtSurf,7418,1,6,0,cabaneros
ArtSurf,7418,1,9,0,cabaneros
Crop,2473,1,1,0,cabaneros
Crop,2473,1,12,0,cabaneros
Crop,2473,1,3,0,cabaneros
Crop,2473,1,6,0,cabaneros
Crop,2473,1,9,0,cabaneros
Dehesa,36272,1,1,0,cabaneros
Dehesa,36272,1,12,0,cabaneros
Dehesa,36272,1,3,0,cabaneros
Dehesa,36272,1,6,0,cabaneros
Dehesa,36272,1,9,0,cabaneros
Grass,52784,1,1,0,cabaneros
Grass,52784,1,12,0,cabaneros
Grass,52784,1,3,0,cabaneros
Grass,52784,1,6,0,cabaneros
Grass,52784,1,9,0,cabaneros
HydroRipVeg,554,1,1,0,cabaneros
HydroRipVeg,554,1,12,0,cabaneros
HydroRipVeg,554,1,3,0,cabaneros
HydroRipVeg,554,1,6,0,cabaneros
HydroRipVeg,554,1,9,0,cabaneros
MedConF,35896,1,1,0,cabaneros
MedConF,35896,1,12,0,cabaneros
MedConF,35896,1,3,0,cabaneros
MedConF,35896,1,6,0,cabaneros
MedConF,35896,1,9,0,cabaneros
MedSclF,158690,1,1,0,cabaneros
MedSclF,158690,1,12,3,cabaneros
MedSclF,158690,1,3,0,cabaneros
MedSclF,158690,1,6,0,cabaneros
MedSclF,158690,1,9,0,cabaneros
MedScrub,187005,1,1,0,cabaneros
MedScrub,187005,1,12,0,cabaneros
MedScrub,187005,1,3,0,cabaneros
MedScrub,187005,1,6,0,cabaneros
MedScrub,187005,1,9,0,cabaneros
Reforestation,57,1,1,0,cabaneros
Reforestation,57,1,12,0,cabaneros
Reforestation,57,1,3,0,cabaneros
Reforestation,57,1,6,0,cabaneros
Reforestation,57,1,9,0,cabaneros
RipF,4764,1,1,0,cabaneros
RipF,4764,1,12,0,cabaneros
RipF,4764,1,3,0,cabaneros
RipF,4764,1,6,0,cabaneros
RipF,4764,1,9,0,cabaneros
RockScreeVeg,11067,1,1,0,cabaneros
RockScreeVeg,11067,1,12,0,cabaneros
RockScreeVeg,11067,1,3,0,cabaneros
RockScreeVeg,11067,1,6,0,cabaneros
RockScreeVeg,11067,1,9,0,cabaneros
Shrub,21978,1,1,0,cabaneros
Shrub,21978,1,12,0,cabaneros
Shrub,21978,1,3,0,cabaneros
Shrub,21978,1,6,0,cabaneros
Shrub,21978,1,9,0,cabaneros
SMedMarF,69447,1,1,0,cabaneros
SMedMarF,69447,1,12,0,cabaneros
SMedMarF,69447,1,3,0,cabaneros
SMedMarF,69447,1,6,0,cabaneros
SMedMarF,69447,1,9,0,cabaneros
WaterSurf,177,1,1,0,cabaneros
WaterSurf,177,1,12,0,cabaneros
WaterSurf,177,1,3,0,cabaneros
WaterSurf,177,1,6,0,cabaneros
WaterSurf,177,1,9,0,cabaneros
ArtSurf,7418,2,1,0,cabaneros
ArtSurf,7418,2,12,0,cabaneros
ArtSurf,7418,2,3,0,cabaneros
ArtSurf,7418,2,6,1,cabaneros
ArtSurf,7418,2,9,0,cabaneros
Crop,2473,2,1,0,cabaneros
Crop,2473,2,12,0,cabaneros
Crop,2473,2,3,0,cabaneros
Crop,2473,2,6,0,cabaneros
Crop,2473,2,9,0,cabaneros
Dehesa,36272,2,1,0,cabaneros
Dehesa,36272,2,12,0,cabaneros
Dehesa,36272,2,3,0,cabaneros
Dehesa,36272,2,6,2,cabaneros
Dehesa,36272,2,9,0,cabaneros
Grass,52784,2,1,0,cabaneros
Grass,52784,2,12,0,cabaneros
Grass,52784,2,3,0,cabaneros
Grass,52784,2,6,6,cabaneros
Grass,52784,2,9,2,cabaneros
HydroRipVeg,554,2,1,0,cabaneros
HydroRipVeg,554,2,12,0,cabaneros
HydroRipVeg,554,2,3,0,cabaneros
HydroRipVeg,554,2,6,0,cabaneros
HydroRipVeg,554,2,9,0,cabaneros
MedConF,35896,2,1,0,cabaneros
MedConF,35896,2,12,0,cabaneros
MedConF,35896,2,3,0,cabaneros
MedConF,35896,2,6,0,cabaneros
MedConF,35896,2,9,0,cabaneros
MedSclF,158690,2,1,0,cabaneros
